chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	11565	24.65	75.35
NC_047151.1.10107	NC_047151.1	10107	F	8870	53.07	46.93
NC_047151.1.10114	NC_047151.1	10114	F	8206	61.04	38.96
NC_047151.1.10195	NC_047151.1	10195	F	1554	37.13	62.87
NC_047151.1.10251	NC_047151.1	10251	F	705	57.02	42.98
NC_047151.1.1026	NC_047151.1	1026	F	516	27.33	72.67
NC_047151.1.10304	NC_047151.1	10304	F	772	77.85	22.15
NC_047151.1.10419	NC_047151.1	10419	F	1160	20.43	79.57
NC_047151.1.10443	NC_047151.1	10443	F	1047	46.32	53.68
NC_047151.1.10450	NC_047151.1	10450	F	1026	54.29	45.71
NC_047151.1.1050	NC_047151.1	1050	F	494	53.24	46.76
NC_047151.1.10531	NC_047151.1	10531	F	356	42.42	57.58
NC_047151.1.10550	NC_047151.1	10550	F	144	23.61	76.39
NC_047151.1.1057	NC_047151.1	1057	F	510	65.10	34.90
NC_047151.1.10585	NC_047151.1	10585	F	460	58.26	41.74
NC_047151.1.10638	NC_047151.1	10638	F	1028	81.52	18.48
NC_047151.1.10753	NC_047151.1	10753	F	1076	13.29	86.71
NC_047151.1.10762	NC_047151.1	10762	F	879	22.07	77.93
NC_047151.1.10784	NC_047151.1	10784	F	761	42.58	57.42
NC_047151.1.10865	NC_047151.1	10865	F	393	45.55	54.45
NC_047151.1.10920	NC_047151.1	10920	F	266	60.53	39.47
NC_047151.1.10974	NC_047151.1	10974	F	151	77.48	22.52
NC_047151.1.11089	NC_047151.1	11089	F	419	24.34	75.66
NC_047151.1.11098	NC_047151.1	11098	F	413	35.59	64.41
NC_047151.1.11120	NC_047151.1	11120	F	586	53.92	46.08
NC_047151.1.11201	NC_047151.1	11201	F	1388	51.59	48.41
NC_047151.1.11256	NC_047151.1	11256	F	1702	59.46	40.54
NC_047151.1.11309	NC_047151.1	11309	F	1704	86.56	13.44
NC_047151.1.1138	NC_047151.1	1138	F	656	41.46	58.54
NC_047151.1.11406	NC_047151.1	11406	F	1895	33.51	66.49
NC_047151.1.11424	NC_047151.1	11424	F	2054	15.53	84.47
NC_047151.1.11441	NC_047151.1	11441	F	1940	44.18	55.82
NC_047151.1.11448	NC_047151.1	11448	F	2124	40.54	59.46
NC_047151.1.11455	NC_047151.1	11455	F	2094	46.13	53.87
NC_047151.1.11536	NC_047151.1	11536	F	2122	36.19	63.81
NC_047151.1.11556	NC_047151.1	11556	F	1907	18.30	81.70
NC_047151.1.11591	NC_047151.1	11591	F	1676	62.95	37.05
NC_047151.1.11629	NC_047151.1	11629	F	1293	61.33	38.67
NC_047151.1.11644	NC_047151.1	11644	F	1068	77.81	22.19
NC_047151.1.11760	NC_047151.1	11760	F	699	18.31	81.69
NC_047151.1.11769	NC_047151.1	11769	F	630	19.21	80.79
