chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	9423	29.97	70.03
NC_047151.1.10107	NC_047151.1	10107	F	7340	62.30	37.70
NC_047151.1.10114	NC_047151.1	10114	F	6870	69.27	30.73
NC_047151.1.10195	NC_047151.1	10195	F	1166	40.91	59.09
NC_047151.1.10251	NC_047151.1	10251	F	522	59.20	40.80
NC_047151.1.1026	NC_047151.1	1026	F	361	26.59	73.41
NC_047151.1.10304	NC_047151.1	10304	F	610	79.34	20.66
NC_047151.1.10419	NC_047151.1	10419	F	1001	24.78	75.22
NC_047151.1.10443	NC_047151.1	10443	F	924	56.39	43.61
NC_047151.1.10450	NC_047151.1	10450	F	889	64.23	35.77
NC_047151.1.1050	NC_047151.1	1050	F	339	58.11	41.89
NC_047151.1.10531	NC_047151.1	10531	F	253	49.41	50.59
NC_047151.1.10550	NC_047151.1	10550	F	101	21.78	78.22
NC_047151.1.1057	NC_047151.1	1057	F	335	63.28	36.72
NC_047151.1.10585	NC_047151.1	10585	F	338	64.20	35.80
NC_047151.1.10638	NC_047151.1	10638	F	778	81.36	18.64
NC_047151.1.10753	NC_047151.1	10753	F	906	16.67	83.33
NC_047151.1.10762	NC_047151.1	10762	F	766	24.54	75.46
NC_047151.1.10784	NC_047151.1	10784	F	640	52.19	47.81
NC_047151.1.10865	NC_047151.1	10865	F	253	45.85	54.15
NC_047151.1.10920	NC_047151.1	10920	F	153	68.63	31.37
NC_047151.1.10974	NC_047151.1	10974	F	87	82.76	17.24
NC_047151.1.11089	NC_047151.1	11089	F	311	34.08	65.92
NC_047151.1.11098	NC_047151.1	11098	F	312	35.58	64.42
NC_047151.1.11120	NC_047151.1	11120	F	425	59.53	40.47
NC_047151.1.11201	NC_047151.1	11201	F	835	58.56	41.44
NC_047151.1.11256	NC_047151.1	11256	F	930	66.13	33.87
NC_047151.1.11309	NC_047151.1	11309	F	828	83.94	16.06
NC_047151.1.1138	NC_047151.1	1138	F	395	46.08	53.92
NC_047151.1.11406	NC_047151.1	11406	F	985	38.88	61.12
NC_047151.1.11424	NC_047151.1	11424	F	1120	18.84	81.16
NC_047151.1.11441	NC_047151.1	11441	F	1087	41.95	58.05
NC_047151.1.11448	NC_047151.1	11448	F	1199	44.62	55.38
NC_047151.1.11455	NC_047151.1	11455	F	1240	51.94	48.06
NC_047151.1.11536	NC_047151.1	11536	F	1398	41.49	58.51
NC_047151.1.11556	NC_047151.1	11556	F	1273	18.30	81.70
NC_047151.1.11591	NC_047151.1	11591	F	1137	64.03	35.97
NC_047151.1.11629	NC_047151.1	11629	F	860	65.58	34.42
NC_047151.1.11644	NC_047151.1	11644	F	628	79.14	20.86
NC_047151.1.11760	NC_047151.1	11760	F	486	21.60	78.40
NC_047151.1.11769	NC_047151.1	11769	F	447	20.81	79.19
NC_047151.1.11791	NC_047151.1	11791	F	435	58.62	41.38
NC_047151.1.11872	NC_047151.1	11872	F	127	48.03	51.97
NC_047151.1.11927	NC_047151.1	11927	F	38	71.05	28.95
NC_047151.1.1194	NC_047151.1	1194	F	360	58.61	41.39
NC_047151.1.11980	NC_047151.1	11980	F	50	78.00	22.00
NC_047151.1.12095	NC_047151.1	12095	F	246	34.55	65.45
NC_047151.1.12104	NC_047151.1	12104	F	275	41.09	58.91
NC_047151.1.12126	NC_047151.1	12126	F	302	67.55	32.45
NC_047151.1.12207	NC_047151.1	12207	F	371	43.40	56.60
NC_047151.1.12262	NC_047151.1	12262	F	223	56.95	43.05
NC_047151.1.12300	NC_047151.1	12300	F	178	65.73	34.27
NC_047151.1.12315	NC_047151.1	12315	F	101	77.23	22.77
NC_047151.1.12430	NC_047151.1	12430	F	72	36.11	63.89
NC_047151.1.12454	NC_047151.1	12454	F	77	68.83	31.17
NC_047151.1.12461	NC_047151.1	12461	F	73	76.71	23.29
NC_047151.1.1247	NC_047151.1	1247	F	261	69.35	30.65
NC_047151.1.12542	NC_047151.1	12542	F	39	43.59	56.41
NC_047151.1.12650	NC_047151.1	12650	F	25	92.00	8.00
NC_047151.1.12765	NC_047151.1	12765	F	20	15.00	85.00
NC_047151.1.12877	NC_047151.1	12877	F	22	59.09	40.91
NC_047151.1.12932	NC_047151.1	12932	F	40	87.50	12.50
NC_047151.1.12985	NC_047151.1	12985	F	51	84.31	15.69
NC_047151.1.13101	NC_047151.1	13101	F	47	10.64	89.36
NC_047151.1.13110	NC_047151.1	13110	F	38	18.42	81.58
NC_047151.1.13132	NC_047151.1	13132	F	37	45.95	54.05
NC_047151.1.132	NC_047151.1	132	F	803	43.71	56.29
NC_047151.1.13213	NC_047151.1	13213	F	20	55.00	45.00
NC_047151.1.13268	NC_047151.1	13268	F	20	85.00	15.00
NC_047151.1.13548	NC_047151.1	13548	F	21	47.62	52.38
NC_047151.1.13603	NC_047151.1	13603	F	29	75.86	24.14
NC_047151.1.1363	NC_047151.1	1363	F	118	24.58	75.42
NC_047151.1.13656	NC_047151.1	13656	F	97	86.60	13.40
NC_047151.1.13771	NC_047151.1	13771	F	211	21.80	78.20
