chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	7275	31.20	68.80
NC_047151.1.10107	NC_047151.1	10107	F	5698	59.86	40.14
NC_047151.1.10114	NC_047151.1	10114	F	5315	66.13	33.87
NC_047151.1.10195	NC_047151.1	10195	F	854	42.39	57.61
NC_047151.1.10251	NC_047151.1	10251	F	494	62.35	37.65
NC_047151.1.1026	NC_047151.1	1026	F	306	33.33	66.67
NC_047151.1.10304	NC_047151.1	10304	F	584	79.28	20.72
NC_047151.1.10419	NC_047151.1	10419	F	988	28.04	71.96
NC_047151.1.10443	NC_047151.1	10443	F	912	54.39	45.61
NC_047151.1.10450	NC_047151.1	10450	F	880	64.89	35.11
NC_047151.1.1050	NC_047151.1	1050	F	302	63.58	36.42
NC_047151.1.10531	NC_047151.1	10531	F	258	44.57	55.43
NC_047151.1.10550	NC_047151.1	10550	F	85	23.53	76.47
NC_047151.1.1057	NC_047151.1	1057	F	312	73.08	26.92
NC_047151.1.10585	NC_047151.1	10585	F	308	63.64	36.36
NC_047151.1.10638	NC_047151.1	10638	F	734	80.52	19.48
NC_047151.1.10753	NC_047151.1	10753	F	955	18.53	81.47
NC_047151.1.10762	NC_047151.1	10762	F	825	28.85	71.15
NC_047151.1.10784	NC_047151.1	10784	F	698	49.00	51.00
NC_047151.1.10865	NC_047151.1	10865	F	251	50.60	49.40
NC_047151.1.10920	NC_047151.1	10920	F	171	65.50	34.50
NC_047151.1.10974	NC_047151.1	10974	F	96	84.38	15.62
NC_047151.1.11089	NC_047151.1	11089	F	286	33.57	66.43
NC_047151.1.11098	NC_047151.1	11098	F	265	44.91	55.09
NC_047151.1.11120	NC_047151.1	11120	F	416	59.62	40.38
NC_047151.1.11201	NC_047151.1	11201	F	993	57.10	42.90
NC_047151.1.11256	NC_047151.1	11256	F	1257	65.55	34.45
NC_047151.1.11309	NC_047151.1	11309	F	1156	84.69	15.31
NC_047151.1.1138	NC_047151.1	1138	F	427	47.54	52.46
NC_047151.1.11406	NC_047151.1	11406	F	1196	42.56	57.44
NC_047151.1.11424	NC_047151.1	11424	F	1350	24.22	75.78
NC_047151.1.11441	NC_047151.1	11441	F	1312	52.74	47.26
NC_047151.1.11448	NC_047151.1	11448	F	1432	46.37	53.63
NC_047151.1.11455	NC_047151.1	11455	F	1421	56.23	43.77
NC_047151.1.11536	NC_047151.1	11536	F	1438	39.92	60.08
NC_047151.1.11556	NC_047151.1	11556	F	1338	22.94	77.06
NC_047151.1.11591	NC_047151.1	11591	F	1093	65.51	34.49
NC_047151.1.11629	NC_047151.1	11629	F	822	61.31	38.69
NC_047151.1.11644	NC_047151.1	11644	F	636	78.93	21.07
NC_047151.1.11760	NC_047151.1	11760	F	469	21.32	78.68
NC_047151.1.11769	NC_047151.1	11769	F	441	29.71	70.29
NC_047151.1.11791	NC_047151.1	11791	F	406	49.26	50.74
NC_047151.1.11872	NC_047151.1	11872	F	129	52.71	47.29
NC_047151.1.11927	NC_047151.1	11927	F	61	67.21	32.79
NC_047151.1.1194	NC_047151.1	1194	F	395	58.73	41.27
NC_047151.1.11980	NC_047151.1	11980	F	82	80.49	19.51
NC_047151.1.12095	NC_047151.1	12095	F	195	37.95	62.05
NC_047151.1.12104	NC_047151.1	12104	F	217	47.00	53.00
NC_047151.1.12126	NC_047151.1	12126	F	259	65.25	34.75
NC_047151.1.12207	NC_047151.1	12207	F	307	34.53	65.47
NC_047151.1.12262	NC_047151.1	12262	F	167	56.29	43.71
NC_047151.1.12300	NC_047151.1	12300	F	126	66.67	33.33
NC_047151.1.12315	NC_047151.1	12315	F	65	78.46	21.54
NC_047151.1.12430	NC_047151.1	12430	F	57	29.82	70.18
NC_047151.1.12454	NC_047151.1	12454	F	70	55.71	44.29
NC_047151.1.12461	NC_047151.1	12461	F	70	61.43	38.57
NC_047151.1.1247	NC_047151.1	1247	F	286	69.23	30.77
NC_047151.1.12542	NC_047151.1	12542	F	36	44.44	55.56
NC_047151.1.12650	NC_047151.1	12650	F	44	70.45	29.55
NC_047151.1.12765	NC_047151.1	12765	F	22	31.82	68.18
NC_047151.1.12774	NC_047151.1	12774	F	23	39.13	60.87
NC_047151.1.12796	NC_047151.1	12796	F	21	47.62	52.38
NC_047151.1.12877	NC_047151.1	12877	F	21	57.14	42.86
NC_047151.1.12932	NC_047151.1	12932	F	53	73.58	26.42
NC_047151.1.12985	NC_047151.1	12985	F	53	71.70	28.30
NC_047151.1.13101	NC_047151.1	13101	F	31	12.90	87.10
NC_047151.1.13110	NC_047151.1	13110	F	24	8.33	91.67
NC_047151.1.132	NC_047151.1	132	F	617	43.27	56.73
NC_047151.1.13603	NC_047151.1	13603	F	25	76.00	24.00
NC_047151.1.1363	NC_047151.1	1363	F	130	26.15	73.85
NC_047151.1.13656	NC_047151.1	13656	F	78	89.74	10.26
NC_047151.1.13771	NC_047151.1	13771	F	174	22.41	77.59
NC_047151.1.13780	NC_047151.1	13780	F	173	28.90	71.10
NC_047151.1.13802	NC_047151.1	13802	F	165	38.79	61.21
NC_047151.1.1387	NC_047151.1	1387	F	127	49.61	50.39
NC_047151.1.13883	NC_047151.1	13883	F	183	48.63	51.37
NC_047151.1.13938	NC_047151.1	13938	F	145	64.14	35.86
NC_047151.1.1394	NC_047151.1	1394	F	131	54.96	45.04
NC_047151.1.13991	NC_047151.1	13991	F	66	71.21	28.79
NC_047151.1.14106	NC_047151.1	14106	F	135	33.33	66.67
NC_047151.1.14130	NC_047151.1	14130	F	160	46.88	53.12
NC_047151.1.14137	NC_047151.1	14137	F	161	52.17	47.83
NC_047151.1.14218	NC_047151.1	14218	F	105	41.90	58.10
NC_047151.1.14441	NC_047151.1	14441	F	41	43.90	56.10
NC_047151.1.14465	NC_047151.1	14465	F	48	47.92	52.08
NC_047151.1.14472	NC_047151.1	14472	F	49	67.35	32.65
NC_047151.1.14553	NC_047151.1	14553	F	36	44.44	55.56
