chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	6903	24.90	75.10
NC_047151.1.10107	NC_047151.1	10107	F	5432	57.49	42.51
NC_047151.1.10114	NC_047151.1	10114	F	5080	64.69	35.31
NC_047151.1.10195	NC_047151.1	10195	F	848	36.32	63.68
NC_047151.1.10251	NC_047151.1	10251	F	487	56.26	43.74
NC_047151.1.1026	NC_047151.1	1026	F	263	24.33	75.67
NC_047151.1.10304	NC_047151.1	10304	F	630	78.57	21.43
NC_047151.1.10419	NC_047151.1	10419	F	951	23.66	76.34
NC_047151.1.10443	NC_047151.1	10443	F	847	47.82	52.18
NC_047151.1.10450	NC_047151.1	10450	F	810	59.38	40.62
NC_047151.1.1050	NC_047151.1	1050	F	241	59.34	40.66
NC_047151.1.10531	NC_047151.1	10531	F	208	41.83	58.17
NC_047151.1.10550	NC_047151.1	10550	F	95	30.53	69.47
NC_047151.1.1057	NC_047151.1	1057	F	238	67.23	32.77
NC_047151.1.10585	NC_047151.1	10585	F	310	59.03	40.97
NC_047151.1.10638	NC_047151.1	10638	F	707	78.36	21.64
NC_047151.1.10753	NC_047151.1	10753	F	842	17.58	82.42
NC_047151.1.10762	NC_047151.1	10762	F	711	24.47	75.53
NC_047151.1.10784	NC_047151.1	10784	F	619	50.08	49.92
NC_047151.1.10865	NC_047151.1	10865	F	230	44.35	55.65
NC_047151.1.10920	NC_047151.1	10920	F	177	69.49	30.51
NC_047151.1.10974	NC_047151.1	10974	F	121	85.12	14.88
NC_047151.1.11089	NC_047151.1	11089	F	386	32.90	67.10
NC_047151.1.11098	NC_047151.1	11098	F	345	35.94	64.06
NC_047151.1.11120	NC_047151.1	11120	F	506	54.15	45.85
NC_047151.1.11201	NC_047151.1	11201	F	1000	50.20	49.80
NC_047151.1.11256	NC_047151.1	11256	F	1235	61.21	38.79
NC_047151.1.11309	NC_047151.1	11309	F	1169	81.95	18.05
NC_047151.1.1138	NC_047151.1	1138	F	316	32.91	67.09
NC_047151.1.11406	NC_047151.1	11406	F	1196	35.20	64.80
NC_047151.1.11424	NC_047151.1	11424	F	1331	16.38	83.62
NC_047151.1.11441	NC_047151.1	11441	F	1303	44.74	55.26
NC_047151.1.11448	NC_047151.1	11448	F	1384	41.55	58.45
NC_047151.1.11455	NC_047151.1	11455	F	1393	49.46	50.54
NC_047151.1.11536	NC_047151.1	11536	F	1448	37.98	62.02
NC_047151.1.11556	NC_047151.1	11556	F	1312	21.04	78.96
NC_047151.1.11591	NC_047151.1	11591	F	1098	63.48	36.52
NC_047151.1.11629	NC_047151.1	11629	F	795	63.40	36.60
NC_047151.1.11644	NC_047151.1	11644	F	619	80.13	19.87
NC_047151.1.11760	NC_047151.1	11760	F	454	18.50	81.50
NC_047151.1.11769	NC_047151.1	11769	F	386	18.13	81.87
NC_047151.1.11791	NC_047151.1	11791	F	379	49.60	50.40
NC_047151.1.11872	NC_047151.1	11872	F	108	53.70	46.30
NC_047151.1.11927	NC_047151.1	11927	F	58	70.69	29.31
NC_047151.1.1194	NC_047151.1	1194	F	297	55.56	44.44
NC_047151.1.11980	NC_047151.1	11980	F	71	81.69	18.31
NC_047151.1.12095	NC_047151.1	12095	F	231	31.60	68.40
NC_047151.1.12104	NC_047151.1	12104	F	253	37.55	62.45
NC_047151.1.12126	NC_047151.1	12126	F	285	61.05	38.95
NC_047151.1.12207	NC_047151.1	12207	F	338	45.27	54.73
NC_047151.1.12262	NC_047151.1	12262	F	204	61.27	38.73
NC_047151.1.12300	NC_047151.1	12300	F	166	69.28	30.72
NC_047151.1.12315	NC_047151.1	12315	F	93	70.97	29.03
NC_047151.1.12430	NC_047151.1	12430	F	65	24.62	75.38
NC_047151.1.12454	NC_047151.1	12454	F	70	42.86	57.14
NC_047151.1.12461	NC_047151.1	12461	F	71	42.25	57.75
NC_047151.1.1247	NC_047151.1	1247	F	227	69.60	30.40
NC_047151.1.12542	NC_047151.1	12542	F	32	34.38	65.62
NC_047151.1.12597	NC_047151.1	12597	F	26	76.92	23.08
NC_047151.1.12650	NC_047151.1	12650	F	41	82.93	17.07
NC_047151.1.12765	NC_047151.1	12765	F	24	12.50	87.50
NC_047151.1.12796	NC_047151.1	12796	F	21	61.90	38.10
NC_047151.1.12877	NC_047151.1	12877	F	20	55.00	45.00
NC_047151.1.12932	NC_047151.1	12932	F	38	73.68	26.32
NC_047151.1.12985	NC_047151.1	12985	F	48	70.83	29.17
NC_047151.1.13101	NC_047151.1	13101	F	52	13.46	86.54
NC_047151.1.13110	NC_047151.1	13110	F	46	28.26	71.74
NC_047151.1.13132	NC_047151.1	13132	F	40	42.50	57.50
NC_047151.1.132	NC_047151.1	132	F	673	38.48	61.52
NC_047151.1.13268	NC_047151.1	13268	F	21	76.19	23.81
NC_047151.1.13321	NC_047151.1	13321	F	21	90.48	9.52
NC_047151.1.13548	NC_047151.1	13548	F	27	59.26	40.74
NC_047151.1.13603	NC_047151.1	13603	F	31	67.74	32.26
NC_047151.1.1363	NC_047151.1	1363	F	121	21.49	78.51
NC_047151.1.13656	NC_047151.1	13656	F	111	87.39	12.61
NC_047151.1.13771	NC_047151.1	13771	F	233	17.17	82.83
NC_047151.1.13780	NC_047151.1	13780	F	210	26.67	73.33
NC_047151.1.13802	NC_047151.1	13802	F	201	47.76	52.24
NC_047151.1.1387	NC_047151.1	1387	F	114	42.98	57.02
NC_047151.1.13883	NC_047151.1	13883	F	198	44.95	55.05
NC_047151.1.13938	NC_047151.1	13938	F	163	61.96	38.04
NC_047151.1.1394	NC_047151.1	1394	F	115	46.09	53.91
NC_047151.1.13991	NC_047151.1	13991	F	74	74.32	25.68
NC_047151.1.14106	NC_047151.1	14106	F	140	25.71	74.29
NC_047151.1.14130	NC_047151.1	14130	F	161	43.48	56.52
NC_047151.1.14137	NC_047151.1	14137	F	171	52.05	47.95
NC_047151.1.14218	NC_047151.1	14218	F	112	33.93	66.07
NC_047151.1.14441	NC_047151.1	14441	F	57	21.05	78.95
NC_047151.1.14465	NC_047151.1	14465	F	61	42.62	57.38
NC_047151.1.14472	NC_047151.1	14472	F	58	48.28	51.72
NC_047151.1.14553	NC_047151.1	14553	F	39	35.90	64.10
NC_047151.1.14608	NC_047151.1	14608	F	59	57.63	42.37
NC_047151.1.14661	NC_047151.1	14661	F	66	86.36	13.64
NC_047151.1.1475	NC_047151.1	1475	F	108	40.74	59.26
NC_047151.1.14776	NC_047151.1	14776	F	67	8.96	91.04
NC_047151.1.14800	NC_047151.1	14800	F	62	38.71	61.29
NC_047151.1.14807	NC_047151.1	14807	F	63	50.79	49.21
NC_047151.1.14888	NC_047151.1	14888	F	27	48.15	51.85
NC_047151.1.14943	NC_047151.1	14943	F	21	42.86	57.14
NC_047151.1.14958	NC_047151.1	14958	F	20	35.00	65.00
NC_047151.1.14996	NC_047151.1	14996	F	22	63.64	36.36
NC_047151.1.15111	NC_047151.1	15111	F	42	28.57	71.43
NC_047151.1.15135	NC_047151.1	15135	F	38	44.74	55.26
NC_047151.1.15142	NC_047151.1	15142	F	41	56.10	43.90
NC_047151.1.15223	NC_047151.1	15223	F	41	29.27	70.73
NC_047151.1.15278	NC_047151.1	15278	F	69	65.22	34.78
NC_047151.1.1530	NC_047151.1	1530	F	93	63.44	36.56
NC_047151.1.15331	NC_047151.1	15331	F	201	85.57	14.43
NC_047151.1.15446	NC_047151.1	15446	F	437	21.97	78.03
NC_047151.1.15470	NC_047151.1	15470	F	452	49.12	50.88
NC_047151.1.15477	NC_047151.1	15477	F	458	57.21	42.79
NC_047151.1.15558	NC_047151.1	15558	F	271	47.97	52.03
NC_047151.1.15613	NC_047151.1	15613	F	114	60.53	39.47
NC_047151.1.15651	NC_047151.1	15651	F	48	68.75	31.25
NC_047151.1.15666	NC_047151.1	15666	F	34	76.47	23.53
NC_047151.1.1568	NC_047151.1	1568	F	78	60.26	39.74
NC_047151.1.15781	NC_047151.1	15781	F	120	20.83	79.17
NC_047151.1.15805	NC_047151.1	15805	F	144	47.92	52.08
NC_047151.1.15812	NC_047151.1	15812	F	149	57.72	42.28
NC_047151.1.1583	NC_047151.1	1583	F	71	80.28	19.72
NC_047151.1.15893	NC_047151.1	15893	F	183	44.26	55.74
NC_047151.1.15913	NC_047151.1	15913	F	211	24.17	75.83
NC_047151.1.15948	NC_047151.1	15948	F	230	55.65	44.35
NC_047151.1.15986	NC_047151.1	15986	F	225	68.44	31.56
NC_047151.1.16001	NC_047151.1	16001	F	201	83.08	16.92
NC_047151.1.16115	NC_047151.1	16115	F	69	10.14	89.86
NC_047151.1.16139	NC_047151.1	16139	F	40	27.50	72.50
