chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	4683	27.06	72.94
NC_047151.1.10107	NC_047151.1	10107	F	3706	58.34	41.66
NC_047151.1.10114	NC_047151.1	10114	F	3457	64.77	35.23
NC_047151.1.10195	NC_047151.1	10195	F	551	40.11	59.89
NC_047151.1.10251	NC_047151.1	10251	F	329	62.61	37.39
NC_047151.1.1026	NC_047151.1	1026	F	186	29.03	70.97
NC_047151.1.10304	NC_047151.1	10304	F	370	76.22	23.78
NC_047151.1.10419	NC_047151.1	10419	F	581	25.30	74.70
NC_047151.1.10443	NC_047151.1	10443	F	520	47.12	52.88
NC_047151.1.10450	NC_047151.1	10450	F	521	58.35	41.65
NC_047151.1.1050	NC_047151.1	1050	F	168	60.12	39.88
NC_047151.1.10531	NC_047151.1	10531	F	156	45.51	54.49
NC_047151.1.10550	NC_047151.1	10550	F	62	35.48	64.52
NC_047151.1.1057	NC_047151.1	1057	F	169	69.23	30.77
NC_047151.1.10585	NC_047151.1	10585	F	190	63.68	36.32
NC_047151.1.10638	NC_047151.1	10638	F	441	83.67	16.33
NC_047151.1.10753	NC_047151.1	10753	F	552	17.03	82.97
NC_047151.1.10762	NC_047151.1	10762	F	473	21.14	78.86
NC_047151.1.10784	NC_047151.1	10784	F	389	50.13	49.87
NC_047151.1.10865	NC_047151.1	10865	F	145	48.97	51.03
NC_047151.1.10920	NC_047151.1	10920	F	109	64.22	35.78
NC_047151.1.10974	NC_047151.1	10974	F	80	85.00	15.00
NC_047151.1.11089	NC_047151.1	11089	F	212	31.13	68.87
NC_047151.1.11098	NC_047151.1	11098	F	191	35.60	64.40
NC_047151.1.11120	NC_047151.1	11120	F	274	56.93	43.07
NC_047151.1.11201	NC_047151.1	11201	F	636	52.20	47.80
NC_047151.1.11256	NC_047151.1	11256	F	747	65.06	34.94
NC_047151.1.11309	NC_047151.1	11309	F	719	84.56	15.44
NC_047151.1.1138	NC_047151.1	1138	F	199	44.72	55.28
NC_047151.1.11406	NC_047151.1	11406	F	810	38.77	61.23
NC_047151.1.11424	NC_047151.1	11424	F	903	21.48	78.52
NC_047151.1.11441	NC_047151.1	11441	F	867	50.98	49.02
NC_047151.1.11448	NC_047151.1	11448	F	920	50.00	50.00
NC_047151.1.11455	NC_047151.1	11455	F	929	55.76	44.24
NC_047151.1.11536	NC_047151.1	11536	F	874	42.45	57.55
NC_047151.1.11556	NC_047151.1	11556	F	770	23.12	76.88
NC_047151.1.11591	NC_047151.1	11591	F	660	65.91	34.09
NC_047151.1.11629	NC_047151.1	11629	F	474	64.14	35.86
NC_047151.1.11644	NC_047151.1	11644	F	358	78.49	21.51
NC_047151.1.11760	NC_047151.1	11760	F	236	23.73	76.27
NC_047151.1.11769	NC_047151.1	11769	F	216	23.61	76.39
NC_047151.1.11791	NC_047151.1	11791	F	211	48.82	51.18
NC_047151.1.11872	NC_047151.1	11872	F	70	50.00	50.00
NC_047151.1.11927	NC_047151.1	11927	F	37	81.08	18.92
NC_047151.1.1194	NC_047151.1	1194	F	169	50.89	49.11
NC_047151.1.11980	NC_047151.1	11980	F	45	86.67	13.33
NC_047151.1.12095	NC_047151.1	12095	F	159	38.36	61.64
NC_047151.1.12104	NC_047151.1	12104	F	180	44.44	55.56
NC_047151.1.12126	NC_047151.1	12126	F	206	66.02	33.98
NC_047151.1.12207	NC_047151.1	12207	F	256	44.14	55.86
NC_047151.1.12262	NC_047151.1	12262	F	142	58.45	41.55
NC_047151.1.12300	NC_047151.1	12300	F	110	60.91	39.09
NC_047151.1.12315	NC_047151.1	12315	F	61	70.49	29.51
