chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	9183	32.65	67.35
NC_047151.1.10107	NC_047151.1	10107	F	7150	60.76	39.24
NC_047151.1.10114	NC_047151.1	10114	F	6655	63.85	36.15
NC_047151.1.10195	NC_047151.1	10195	F	1276	45.53	54.47
NC_047151.1.10251	NC_047151.1	10251	F	571	67.08	32.92
NC_047151.1.1026	NC_047151.1	1026	F	405	36.05	63.95
NC_047151.1.10304	NC_047151.1	10304	F	565	83.36	16.64
NC_047151.1.10419	NC_047151.1	10419	F	936	30.56	69.44
NC_047151.1.10443	NC_047151.1	10443	F	849	55.12	44.88
NC_047151.1.10450	NC_047151.1	10450	F	816	58.95	41.05
NC_047151.1.1050	NC_047151.1	1050	F	379	57.26	42.74
NC_047151.1.10531	NC_047151.1	10531	F	269	57.25	42.75
NC_047151.1.10550	NC_047151.1	10550	F	110	30.00	70.00
NC_047151.1.1057	NC_047151.1	1057	F	378	60.32	39.68
NC_047151.1.10585	NC_047151.1	10585	F	355	71.27	28.73
NC_047151.1.10638	NC_047151.1	10638	F	848	81.49	18.51
NC_047151.1.10753	NC_047151.1	10753	F	936	21.69	78.31
NC_047151.1.10762	NC_047151.1	10762	F	780	32.44	67.56
NC_047151.1.10784	NC_047151.1	10784	F	655	49.16	50.84
NC_047151.1.10865	NC_047151.1	10865	F	320	60.00	40.00
NC_047151.1.10920	NC_047151.1	10920	F	218	66.97	33.03
NC_047151.1.10974	NC_047151.1	10974	F	138	83.33	16.67
NC_047151.1.11089	NC_047151.1	11089	F	354	39.83	60.17
NC_047151.1.11098	NC_047151.1	11098	F	345	48.99	51.01
NC_047151.1.11120	NC_047151.1	11120	F	500	56.40	43.60
NC_047151.1.11201	NC_047151.1	11201	F	1038	60.02	39.98
NC_047151.1.11256	NC_047151.1	11256	F	1248	71.88	28.12
NC_047151.1.11309	NC_047151.1	11309	F	1204	85.55	14.45
NC_047151.1.1138	NC_047151.1	1138	F	450	58.67	41.33
NC_047151.1.11406	NC_047151.1	11406	F	1338	47.23	52.77
NC_047151.1.11424	NC_047151.1	11424	F	1468	32.29	67.71
NC_047151.1.11441	NC_047151.1	11441	F	1408	53.91	46.09
NC_047151.1.11448	NC_047151.1	11448	F	1518	53.62	46.38
NC_047151.1.11455	NC_047151.1	11455	F	1535	57.07	42.93
NC_047151.1.11536	NC_047151.1	11536	F	1553	48.23	51.77
NC_047151.1.11556	NC_047151.1	11556	F	1417	23.29	76.71
NC_047151.1.11591	NC_047151.1	11591	F	1247	73.06	26.94
NC_047151.1.11629	NC_047151.1	11629	F	953	66.11	33.89
NC_047151.1.11644	NC_047151.1	11644	F	818	83.25	16.75
NC_047151.1.11760	NC_047151.1	11760	F	579	24.35	75.65
NC_047151.1.11769	NC_047151.1	11769	F	503	28.23	71.77
NC_047151.1.11791	NC_047151.1	11791	F	483	46.58	53.42
NC_047151.1.11872	NC_047151.1	11872	F	144	53.47	46.53
NC_047151.1.11927	NC_047151.1	11927	F	64	92.19	7.81
NC_047151.1.1194	NC_047151.1	1194	F	436	76.15	23.85
NC_047151.1.11980	NC_047151.1	11980	F	69	89.86	10.14
NC_047151.1.12095	NC_047151.1	12095	F	246	40.65	59.35
NC_047151.1.12104	NC_047151.1	12104	F	278	50.00	50.00
NC_047151.1.12126	NC_047151.1	12126	F	330	61.21	38.79
NC_047151.1.12207	NC_047151.1	12207	F	402	48.26	51.74
NC_047151.1.12262	NC_047151.1	12262	F	238	61.76	38.24
NC_047151.1.12300	NC_047151.1	12300	F	169	69.82	30.18
NC_047151.1.12315	NC_047151.1	12315	F	107	76.64	23.36
