chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	7910	31.18	68.82
NC_047151.1.10107	NC_047151.1	10107	F	6052	61.09	38.91
NC_047151.1.10114	NC_047151.1	10114	F	5691	66.95	33.05
NC_047151.1.10195	NC_047151.1	10195	F	981	37.51	62.49
NC_047151.1.10251	NC_047151.1	10251	F	455	57.80	42.20
NC_047151.1.1026	NC_047151.1	1026	F	308	32.79	67.21
NC_047151.1.10304	NC_047151.1	10304	F	472	80.08	19.92
NC_047151.1.10419	NC_047151.1	10419	F	824	26.33	73.67
NC_047151.1.10443	NC_047151.1	10443	F	749	57.28	42.72
NC_047151.1.10450	NC_047151.1	10450	F	736	63.32	36.68
NC_047151.1.1050	NC_047151.1	1050	F	301	61.13	38.87
NC_047151.1.10531	NC_047151.1	10531	F	241	41.49	58.51
NC_047151.1.10550	NC_047151.1	10550	F	93	30.11	69.89
NC_047151.1.1057	NC_047151.1	1057	F	305	70.49	29.51
NC_047151.1.10585	NC_047151.1	10585	F	290	62.76	37.24
NC_047151.1.10638	NC_047151.1	10638	F	678	80.24	19.76
NC_047151.1.10753	NC_047151.1	10753	F	835	17.96	82.04
NC_047151.1.10762	NC_047151.1	10762	F	709	25.81	74.19
NC_047151.1.10784	NC_047151.1	10784	F	607	52.22	47.78
NC_047151.1.10865	NC_047151.1	10865	F	259	50.58	49.42
NC_047151.1.10920	NC_047151.1	10920	F	172	65.12	34.88
NC_047151.1.10974	NC_047151.1	10974	F	105	82.86	17.14
NC_047151.1.11089	NC_047151.1	11089	F	298	29.19	70.81
NC_047151.1.11098	NC_047151.1	11098	F	291	35.74	64.26
NC_047151.1.11120	NC_047151.1	11120	F	398	60.55	39.45
NC_047151.1.11201	NC_047151.1	11201	F	820	55.85	44.15
NC_047151.1.11256	NC_047151.1	11256	F	922	65.18	34.82
NC_047151.1.11309	NC_047151.1	11309	F	863	84.94	15.06
NC_047151.1.1138	NC_047151.1	1138	F	387	37.98	62.02
NC_047151.1.11406	NC_047151.1	11406	F	1169	37.90	62.10
NC_047151.1.11424	NC_047151.1	11424	F	1309	21.24	78.76
NC_047151.1.11441	NC_047151.1	11441	F	1308	47.02	52.98
NC_047151.1.11448	NC_047151.1	11448	F	1418	44.71	55.29
NC_047151.1.11455	NC_047151.1	11455	F	1428	52.59	47.41
NC_047151.1.11536	NC_047151.1	11536	F	1372	39.14	60.86
NC_047151.1.11556	NC_047151.1	11556	F	1217	26.62	73.38
NC_047151.1.11591	NC_047151.1	11591	F	1040	63.94	36.06
NC_047151.1.11629	NC_047151.1	11629	F	785	61.53	38.47
NC_047151.1.11644	NC_047151.1	11644	F	608	80.92	19.08
NC_047151.1.11760	NC_047151.1	11760	F	463	23.54	76.46
NC_047151.1.11769	NC_047151.1	11769	F	426	29.11	70.89
NC_047151.1.11791	NC_047151.1	11791	F	397	51.39	48.61
NC_047151.1.11872	NC_047151.1	11872	F	114	45.61	54.39
NC_047151.1.11927	NC_047151.1	11927	F	44	70.45	29.55
NC_047151.1.1194	NC_047151.1	1194	F	354	62.43	37.57
NC_047151.1.11980	NC_047151.1	11980	F	65	87.69	12.31
NC_047151.1.12095	NC_047151.1	12095	F	240	40.00	60.00
NC_047151.1.12104	NC_047151.1	12104	F	273	46.15	53.85
NC_047151.1.12126	NC_047151.1	12126	F	301	65.12	34.88
NC_047151.1.12207	NC_047151.1	12207	F	370	38.38	61.62
NC_047151.1.12262	NC_047151.1	12262	F	218	64.22	35.78
NC_047151.1.12300	NC_047151.1	12300	F	154	70.78	29.22
NC_047151.1.12315	NC_047151.1	12315	F	89	79.78	20.22
NC_047151.1.12430	NC_047151.1	12430	F	67	23.88	76.12
NC_047151.1.12454	NC_047151.1	12454	F	75	52.00	48.00
