chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	4877	30.82	69.18
NC_047151.1.10107	NC_047151.1	10107	F	3979	61.02	38.98
NC_047151.1.10114	NC_047151.1	10114	F	3695	67.90	32.10
NC_047151.1.10195	NC_047151.1	10195	F	662	42.45	57.55
NC_047151.1.10251	NC_047151.1	10251	F	419	60.86	39.14
NC_047151.1.1026	NC_047151.1	1026	F	241	32.37	67.63
NC_047151.1.10304	NC_047151.1	10304	F	438	75.80	24.20
NC_047151.1.10419	NC_047151.1	10419	F	628	27.23	72.77
NC_047151.1.10443	NC_047151.1	10443	F	547	57.77	42.23
NC_047151.1.10450	NC_047151.1	10450	F	547	66.73	33.27
NC_047151.1.1050	NC_047151.1	1050	F	238	62.61	37.39
NC_047151.1.10531	NC_047151.1	10531	F	150	58.00	42.00
NC_047151.1.10550	NC_047151.1	10550	F	57	35.09	64.91
NC_047151.1.1057	NC_047151.1	1057	F	254	68.90	31.10
NC_047151.1.10585	NC_047151.1	10585	F	181	66.30	33.70
NC_047151.1.10638	NC_047151.1	10638	F	473	82.66	17.34
NC_047151.1.10753	NC_047151.1	10753	F	588	21.26	78.74
NC_047151.1.10762	NC_047151.1	10762	F	510	27.84	72.16
NC_047151.1.10784	NC_047151.1	10784	F	419	54.65	45.35
NC_047151.1.10865	NC_047151.1	10865	F	189	53.97	46.03
NC_047151.1.10920	NC_047151.1	10920	F	144	65.97	34.03
NC_047151.1.10974	NC_047151.1	10974	F	77	88.31	11.69
NC_047151.1.11089	NC_047151.1	11089	F	266	35.71	64.29
NC_047151.1.11098	NC_047151.1	11098	F	279	45.16	54.84
NC_047151.1.11120	NC_047151.1	11120	F	359	65.46	34.54
NC_047151.1.11201	NC_047151.1	11201	F	779	55.84	44.16
NC_047151.1.11256	NC_047151.1	11256	F	889	68.28	31.72
NC_047151.1.11309	NC_047151.1	11309	F	834	85.01	14.99
NC_047151.1.1138	NC_047151.1	1138	F	344	47.38	52.62
NC_047151.1.11406	NC_047151.1	11406	F	821	42.51	57.49
NC_047151.1.11424	NC_047151.1	11424	F	963	24.82	75.18
NC_047151.1.11441	NC_047151.1	11441	F	911	54.34	45.66
NC_047151.1.11448	NC_047151.1	11448	F	1013	52.02	47.98
NC_047151.1.11455	NC_047151.1	11455	F	1017	55.75	44.25
NC_047151.1.11536	NC_047151.1	11536	F	1006	45.33	54.67
NC_047151.1.11556	NC_047151.1	11556	F	924	27.60	72.40
NC_047151.1.11591	NC_047151.1	11591	F	716	67.46	32.54
NC_047151.1.11629	NC_047151.1	11629	F	492	55.89	44.11
NC_047151.1.11644	NC_047151.1	11644	F	346	75.14	24.86
NC_047151.1.11760	NC_047151.1	11760	F	280	22.14	77.86
NC_047151.1.11769	NC_047151.1	11769	F	265	28.30	71.70
NC_047151.1.11791	NC_047151.1	11791	F	253	55.73	44.27
NC_047151.1.11872	NC_047151.1	11872	F	68	50.00	50.00
NC_047151.1.11927	NC_047151.1	11927	F	34	73.53	26.47
NC_047151.1.1194	NC_047151.1	1194	F	318	61.01	38.99
NC_047151.1.11980	NC_047151.1	11980	F	47	85.11	14.89
NC_047151.1.12095	NC_047151.1	12095	F	178	42.70	57.30
NC_047151.1.12104	NC_047151.1	12104	F	203	52.22	47.78
NC_047151.1.12126	NC_047151.1	12126	F	233	68.24	31.76
NC_047151.1.12207	NC_047151.1	12207	F	279	45.52	54.48
NC_047151.1.12262	NC_047151.1	12262	F	154	57.14	42.86
NC_047151.1.12300	NC_047151.1	12300	F	108	68.52	31.48
NC_047151.1.12315	NC_047151.1	12315	F	57	82.46	17.54
NC_047151.1.12430	NC_047151.1	12430	F	62	25.81	74.19
NC_047151.1.12454	NC_047151.1	12454	F	65	58.46	41.54
NC_047151.1.12461	NC_047151.1	12461	F	64	57.81	42.19
NC_047151.1.1247	NC_047151.1	1247	F	217	70.05	29.95
NC_047151.1.12542	NC_047151.1	12542	F	36	25.00	75.00
NC_047151.1.12650	NC_047151.1	12650	F	27	85.19	14.81
NC_047151.1.12932	NC_047151.1	12932	F	32	53.12	46.88
NC_047151.1.12985	NC_047151.1	12985	F	38	84.21	15.79
NC_047151.1.13101	NC_047151.1	13101	F	46	21.74	78.26
NC_047151.1.13110	NC_047151.1	13110	F	36	27.78	72.22
NC_047151.1.13132	NC_047151.1	13132	F	33	54.55	45.45
NC_047151.1.132	NC_047151.1	132	F	461	47.29	52.71
NC_047151.1.13548	NC_047151.1	13548	F	22	50.00	50.00
NC_047151.1.13603	NC_047151.1	13603	F	36	72.22	27.78
NC_047151.1.1363	NC_047151.1	1363	F	111	27.93	72.07
NC_047151.1.13656	NC_047151.1	13656	F	82	90.24	9.76
NC_047151.1.13771	NC_047151.1	13771	F	196	14.29	85.71
NC_047151.1.13780	NC_047151.1	13780	F	175	20.57	79.43
NC_047151.1.13802	NC_047151.1	13802	F	181	54.14	45.86
NC_047151.1.1387	NC_047151.1	1387	F	108	52.78	47.22
NC_047151.1.13883	NC_047151.1	13883	F	173	53.76	46.24
NC_047151.1.13938	NC_047151.1	13938	F	148	68.24	31.76
NC_047151.1.1394	NC_047151.1	1394	F	111	60.36	39.64
NC_047151.1.13991	NC_047151.1	13991	F	76	72.37	27.63
NC_047151.1.14106	NC_047151.1	14106	F	106	24.53	75.47
NC_047151.1.14130	NC_047151.1	14130	F	121	56.20	43.80
NC_047151.1.14137	NC_047151.1	14137	F	120	66.67	33.33
NC_047151.1.14218	NC_047151.1	14218	F	89	48.31	51.69
NC_047151.1.14273	NC_047151.1	14273	F	21	57.14	42.86
NC_047151.1.14441	NC_047151.1	14441	F	31	35.48	64.52
NC_047151.1.14465	NC_047151.1	14465	F	33	54.55	45.45
NC_047151.1.14472	NC_047151.1	14472	F	36	66.67	33.33
NC_047151.1.14608	NC_047151.1	14608	F	25	80.00	20.00
NC_047151.1.14661	NC_047151.1	14661	F	31	93.55	6.45
NC_047151.1.1475	NC_047151.1	1475	F	103	42.72	57.28
NC_047151.1.14776	NC_047151.1	14776	F	37	13.51	86.49
NC_047151.1.14800	NC_047151.1	14800	F	38	28.95	71.05
NC_047151.1.14807	NC_047151.1	14807	F	35	42.86	57.14
NC_047151.1.14888	NC_047151.1	14888	F	23	21.74	78.26
NC_047151.1.15111	NC_047151.1	15111	F	32	37.50	62.50
NC_047151.1.15135	NC_047151.1	15135	F	32	68.75	31.25
NC_047151.1.15142	NC_047151.1	15142	F	34	70.59	29.41
NC_047151.1.15223	NC_047151.1	15223	F	35	22.86	77.14
NC_047151.1.15278	NC_047151.1	15278	F	70	74.29	25.71
NC_047151.1.1530	NC_047151.1	1530	F	84	72.62	27.38
NC_047151.1.15331	NC_047151.1	15331	F	147	76.19	23.81
NC_047151.1.15446	NC_047151.1	15446	F	364	28.85	71.15
NC_047151.1.15470	NC_047151.1	15470	F	402	53.73	46.27
NC_047151.1.15477	NC_047151.1	15477	F	409	59.66	40.34
NC_047151.1.15558	NC_047151.1	15558	F	221	44.80	55.20
NC_047151.1.15613	NC_047151.1	15613	F	90	56.67	43.33
NC_047151.1.1568	NC_047151.1	1568	F	62	61.29	38.71
NC_047151.1.15781	NC_047151.1	15781	F	88	25.00	75.00
NC_047151.1.15805	NC_047151.1	15805	F	112	55.36	44.64
NC_047151.1.15812	NC_047151.1	15812	F	120	64.17	35.83
NC_047151.1.1583	NC_047151.1	1583	F	51	72.55	27.45
NC_047151.1.15893	NC_047151.1	15893	F	130	54.62	45.38
NC_047151.1.15913	NC_047151.1	15913	F	146	34.93	65.07
NC_047151.1.15948	NC_047151.1	15948	F	146	60.27	39.73
NC_047151.1.15986	NC_047151.1	15986	F	151	64.90	35.10
