chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	5906	26.19	73.81
NC_047151.1.10107	NC_047151.1	10107	F	4614	54.42	45.58
NC_047151.1.10114	NC_047151.1	10114	F	4334	62.21	37.79
NC_047151.1.10195	NC_047151.1	10195	F	760	35.92	64.08
NC_047151.1.10251	NC_047151.1	10251	F	393	60.31	39.69
NC_047151.1.1026	NC_047151.1	1026	F	263	33.08	66.92
NC_047151.1.10304	NC_047151.1	10304	F	431	81.21	18.79
NC_047151.1.10419	NC_047151.1	10419	F	666	20.57	79.43
NC_047151.1.10443	NC_047151.1	10443	F	612	46.90	53.10
NC_047151.1.10450	NC_047151.1	10450	F	606	55.94	44.06
NC_047151.1.1050	NC_047151.1	1050	F	252	59.13	40.87
NC_047151.1.10531	NC_047151.1	10531	F	184	47.28	52.72
NC_047151.1.10550	NC_047151.1	10550	F	56	19.64	80.36
NC_047151.1.1057	NC_047151.1	1057	F	268	66.79	33.21
NC_047151.1.10585	NC_047151.1	10585	F	192	54.69	45.31
NC_047151.1.10638	NC_047151.1	10638	F	501	79.04	20.96
NC_047151.1.10753	NC_047151.1	10753	F	648	16.36	83.64
NC_047151.1.10762	NC_047151.1	10762	F	562	19.40	80.60
NC_047151.1.10784	NC_047151.1	10784	F	457	48.80	51.20
NC_047151.1.10865	NC_047151.1	10865	F	188	46.81	53.19
NC_047151.1.10920	NC_047151.1	10920	F	134	62.69	37.31
NC_047151.1.10974	NC_047151.1	10974	F	76	77.63	22.37
NC_047151.1.11089	NC_047151.1	11089	F	233	27.47	72.53
NC_047151.1.11098	NC_047151.1	11098	F	221	33.03	66.97
NC_047151.1.11120	NC_047151.1	11120	F	313	53.04	46.96
NC_047151.1.11201	NC_047151.1	11201	F	803	48.82	51.18
NC_047151.1.11256	NC_047151.1	11256	F	1012	61.07	38.93
NC_047151.1.11309	NC_047151.1	11309	F	980	85.61	14.39
NC_047151.1.1138	NC_047151.1	1138	F	334	34.13	65.87
NC_047151.1.11406	NC_047151.1	11406	F	1060	39.25	60.75
NC_047151.1.11424	NC_047151.1	11424	F	1176	19.13	80.87
NC_047151.1.11441	NC_047151.1	11441	F	1141	42.77	57.23
NC_047151.1.11448	NC_047151.1	11448	F	1201	41.47	58.53
NC_047151.1.11455	NC_047151.1	11455	F	1191	49.54	50.46
NC_047151.1.11536	NC_047151.1	11536	F	1181	36.66	63.34
NC_047151.1.11556	NC_047151.1	11556	F	1069	21.89	78.11
NC_047151.1.11591	NC_047151.1	11591	F	864	61.92	38.08
NC_047151.1.11629	NC_047151.1	11629	F	640	56.41	43.59
NC_047151.1.11644	NC_047151.1	11644	F	510	78.82	21.18
NC_047151.1.11760	NC_047151.1	11760	F	411	19.46	80.54
NC_047151.1.11769	NC_047151.1	11769	F	376	19.15	80.85
NC_047151.1.11791	NC_047151.1	11791	F	353	50.42	49.58
NC_047151.1.11872	NC_047151.1	11872	F	98	33.67	66.33
NC_047151.1.11927	NC_047151.1	11927	F	38	68.42	31.58
NC_047151.1.1194	NC_047151.1	1194	F	286	58.04	41.96
NC_047151.1.11980	NC_047151.1	11980	F	54	87.04	12.96
NC_047151.1.12095	NC_047151.1	12095	F	178	33.15	66.85
NC_047151.1.12104	NC_047151.1	12104	F	196	43.37	56.63
NC_047151.1.12126	NC_047151.1	12126	F	215	58.60	41.40
NC_047151.1.12207	NC_047151.1	12207	F	263	39.92	60.08
NC_047151.1.12262	NC_047151.1	12262	F	168	56.55	43.45
NC_047151.1.12300	NC_047151.1	12300	F	130	68.46	31.54
NC_047151.1.12315	NC_047151.1	12315	F	78	73.08	26.92
NC_047151.1.12430	NC_047151.1	12430	F	31	38.71	61.29
NC_047151.1.12454	NC_047151.1	12454	F	32	53.12	46.88
NC_047151.1.12461	NC_047151.1	12461	F	32	65.62	34.38
NC_047151.1.1247	NC_047151.1	1247	F	222	68.47	31.53
NC_047151.1.12542	NC_047151.1	12542	F	21	28.57	71.43
NC_047151.1.12650	NC_047151.1	12650	F	27	77.78	22.22
NC_047151.1.12932	NC_047151.1	12932	F	41	78.05	21.95
NC_047151.1.12985	NC_047151.1	12985	F	44	70.45	29.55
NC_047151.1.13101	NC_047151.1	13101	F	40	10.00	90.00
NC_047151.1.13110	NC_047151.1	13110	F	36	11.11	88.89
NC_047151.1.13132	NC_047151.1	13132	F	34	38.24	61.76
NC_047151.1.132	NC_047151.1	132	F	546	38.46	61.54
NC_047151.1.13603	NC_047151.1	13603	F	24	66.67	33.33
NC_047151.1.1363	NC_047151.1	1363	F	114	14.04	85.96
NC_047151.1.13656	NC_047151.1	13656	F	91	90.11	9.89
NC_047151.1.13771	NC_047151.1	13771	F	172	21.51	78.49
NC_047151.1.13780	NC_047151.1	13780	F	151	24.50	75.50
NC_047151.1.13802	NC_047151.1	13802	F	148	49.32	50.68
NC_047151.1.1387	NC_047151.1	1387	F	96	46.88	53.12
NC_047151.1.13883	NC_047151.1	13883	F	162	46.30	53.70
NC_047151.1.13938	NC_047151.1	13938	F	140	65.71	34.29
NC_047151.1.1394	NC_047151.1	1394	F	103	47.57	52.43
NC_047151.1.13991	NC_047151.1	13991	F	71	71.83	28.17
NC_047151.1.14106	NC_047151.1	14106	F	98	28.57	71.43
NC_047151.1.14130	NC_047151.1	14130	F	107	53.27	46.73
NC_047151.1.14137	NC_047151.1	14137	F	123	62.60	37.40
NC_047151.1.14218	NC_047151.1	14218	F	98	46.94	53.06
NC_047151.1.14441	NC_047151.1	14441	F	39	35.90	64.10
NC_047151.1.14465	NC_047151.1	14465	F	40	65.00	35.00
NC_047151.1.14472	NC_047151.1	14472	F	45	60.00	40.00
NC_047151.1.14553	NC_047151.1	14553	F	36	27.78	72.22
NC_047151.1.14608	NC_047151.1	14608	F	58	58.62	41.38
NC_047151.1.14661	NC_047151.1	14661	F	67	82.09	17.91
NC_047151.1.1475	NC_047151.1	1475	F	90	35.56	64.44
NC_047151.1.14776	NC_047151.1	14776	F	56	16.07	83.93
NC_047151.1.14800	NC_047151.1	14800	F	60	50.00	50.00
NC_047151.1.14807	NC_047151.1	14807	F	57	68.42	31.58
NC_047151.1.14888	NC_047151.1	14888	F	25	20.00	80.00
NC_047151.1.15111	NC_047151.1	15111	F	26	11.54	88.46
NC_047151.1.15135	NC_047151.1	15135	F	28	39.29	60.71
NC_047151.1.15142	NC_047151.1	15142	F	28	42.86	57.14
NC_047151.1.15278	NC_047151.1	15278	F	45	60.00	40.00
NC_047151.1.1530	NC_047151.1	1530	F	68	66.18	33.82
NC_047151.1.15331	NC_047151.1	15331	F	142	88.03	11.97
NC_047151.1.15446	NC_047151.1	15446	F	437	18.54	81.46
NC_047151.1.15470	NC_047151.1	15470	F	459	52.07	47.93
NC_047151.1.15477	NC_047151.1	15477	F	458	55.68	44.32
NC_047151.1.15558	NC_047151.1	15558	F	261	36.78	63.22
NC_047151.1.15613	NC_047151.1	15613	F	108	60.19	39.81
NC_047151.1.15651	NC_047151.1	15651	F	37	75.68	24.32
NC_047151.1.15666	NC_047151.1	15666	F	23	78.26	21.74
NC_047151.1.1568	NC_047151.1	1568	F	61	63.93	36.07
NC_047151.1.15781	NC_047151.1	15781	F	94	20.21	79.79
NC_047151.1.15805	NC_047151.1	15805	F	120	36.67	63.33
NC_047151.1.15812	NC_047151.1	15812	F	123	52.03	47.97
NC_047151.1.1583	NC_047151.1	1583	F	58	82.76	17.24
NC_047151.1.15893	NC_047151.1	15893	F	154	43.51	56.49
NC_047151.1.15913	NC_047151.1	15913	F	162	20.99	79.01
NC_047151.1.15948	NC_047151.1	15948	F	178	63.48	36.52
NC_047151.1.15986	NC_047151.1	15986	F	180	65.56	34.44
NC_047151.1.16001	NC_047151.1	16001	F	160	83.75	16.25
NC_047151.1.16115	NC_047151.1	16115	F	61	19.67	80.33
NC_047151.1.16139	NC_047151.1	16139	F	38	28.95	71.05
NC_047151.1.16146	NC_047151.1	16146	F	37	32.43	67.57
NC_047151.1.1698	NC_047151.1	1698	F	56	26.79	73.21
NC_047151.1.1722	NC_047151.1	1722	F	37	37.84	62.16
NC_047151.1.1729	NC_047151.1	1729	F	38	44.74	55.26
NC_047151.1.1810	NC_047151.1	1810	F	50	56.00	44.00
NC_047151.1.1865	NC_047151.1	1865	F	56	60.71	39.29
NC_047151.1.187	NC_047151.1	187	F	856	59.46	40.54
NC_047151.1.1918	NC_047151.1	1918	F	55	76.36	23.64
NC_047151.1.20	NC_047151.1	20	F	43	27.91	72.09
NC_047151.1.2033	NC_047151.1	2033	F	42	21.43	78.57
NC_047151.1.2057	NC_047151.1	2057	F	34	41.18	58.82
NC_047151.1.2064	NC_047151.1	2064	F	32	53.12	46.88
NC_047151.1.2201	NC_047151.1	2201	F	53	69.81	30.19
NC_047151.1.225	NC_047151.1	225	F	955	79.69	20.31
NC_047151.1.2254	NC_047151.1	2254	F	110	83.64	16.36
NC_047151.1.2369	NC_047151.1	2369	F	74	32.43	67.57
NC_047151.1.2393	NC_047151.1	2393	F	51	56.86	43.14
NC_047151.1.240	NC_047151.1	240	F	780	84.87	15.13
NC_047151.1.2400	NC_047151.1	2400	F	49	61.22	38.78
NC_047151.1.2481	NC_047151.1	2481	F	30	33.33	66.67
NC_047151.1.2537	NC_047151.1	2537	F	477	69.60	30.40
NC_047151.1.2575	NC_047151.1	2575	F	848	81.25	18.75
NC_047151.1.2590	NC_047151.1	2590	F	609	84.24	15.76
NC_047151.1.2705	NC_047151.1	2705	F	360	21.94	78.06
NC_047151.1.2729	NC_047151.1	2729	F	254	50.39	49.61
NC_047151.1.2736	NC_047151.1	2736	F	264	61.74	38.26
NC_047151.1.2817	NC_047151.1	2817	F	812	40.52	59.48
NC_047151.1.2872	NC_047151.1	2872	F	767	55.41	44.59
NC_047151.1.2925	NC_047151.1	2925	F	545	70.83	29.17
NC_047151.1.3041	NC_047151.1	3041	F	240	25.00	75.00
NC_047151.1.3065	NC_047151.1	3065	F	235	45.53	54.47
NC_047151.1.3072	NC_047151.1	3072	F	237	57.81	42.19
NC_047151.1.3153	NC_047151.1	3153	F	241	38.59	61.41
NC_047151.1.3208	NC_047151.1	3208	F	350	74.29	25.71
NC_047151.1.3246	NC_047151.1	3246	F	435	76.55	23.45
NC_047151.1.3261	NC_047151.1	3261	F	347	83.00	17.00
NC_047151.1.3376	NC_047151.1	3376	F	352	25.00	75.00
NC_047151.1.3400	NC_047151.1	3400	F	338	40.24	59.76
NC_047151.1.3407	NC_047151.1	3407	F	347	52.45	47.55
NC_047151.1.3488	NC_047151.1	3488	F	385	36.62	63.38
NC_047151.1.3543	NC_047151.1	3543	F	335	66.57	33.43
NC_047151.1.356	NC_047151.1	356	F	499	21.84	78.16
NC_047151.1.3581	NC_047151.1	3581	F	314	72.29	27.71
NC_047151.1.3596	NC_047151.1	3596	F	255	79.22	20.78
NC_047151.1.3711	NC_047151.1	3711	F	77	24.68	75.32
NC_047151.1.3735	NC_047151.1	3735	F	49	53.06	46.94
NC_047151.1.3742	NC_047151.1	3742	F	47	55.32	44.68
NC_047151.1.380	NC_047151.1	380	F	361	42.38	57.62
NC_047151.1.3823	NC_047151.1	3823	F	31	45.16	54.84
NC_047151.1.387	NC_047151.1	387	F	360	48.61	51.39
NC_047151.1.3879	NC_047151.1	3879	F	88	56.82	43.18
NC_047151.1.3932	NC_047151.1	3932	F	118	77.97	22.03
NC_047151.1.4047	NC_047151.1	4047	F	133	22.56	77.44
NC_047151.1.4071	NC_047151.1	4071	F	127	48.03	51.97
NC_047151.1.4078	NC_047151.1	4078	F	131	64.12	35.88
NC_047151.1.4159	NC_047151.1	4159	F	307	46.91	53.09
NC_047151.1.4179	NC_047151.1	4179	F	308	43.18	56.82
NC_047151.1.4214	NC_047151.1	4214	F	386	64.77	35.23
NC_047151.1.4267	NC_047151.1	4267	F	443	59.37	40.63
NC_047151.1.4382	NC_047151.1	4382	F	367	23.98	76.02
NC_047151.1.44	NC_047151.1	44	F	103	46.60	53.40
NC_047151.1.4406	NC_047151.1	4406	F	291	48.80	51.20
NC_047151.1.4413	NC_047151.1	4413	F	286	60.14	39.86
NC_047151.1.4494	NC_047151.1	4494	F	137	38.69	61.31
NC_047151.1.4549	NC_047151.1	4549	F	84	71.43	28.57
NC_047151.1.4587	NC_047151.1	4587	F	90	56.67	43.33
NC_047151.1.4602	NC_047151.1	4602	F	107	84.11	15.89
NC_047151.1.468	NC_047151.1	468	F	344	34.30	65.70
NC_047151.1.4717	NC_047151.1	4717	F	136	20.59	79.41
NC_047151.1.4741	NC_047151.1	4741	F	96	45.83	54.17
NC_047151.1.4748	NC_047151.1	4748	F	100	59.00	41.00
NC_047151.1.4829	NC_047151.1	4829	F	168	45.24	54.76
NC_047151.1.488	NC_047151.1	488	F	313	24.60	75.40
NC_047151.1.4884	NC_047151.1	4884	F	173	64.16	35.84
NC_047151.1.4937	NC_047151.1	4937	F	132	76.52	23.48
NC_047151.1.5052	NC_047151.1	5052	F	154	27.27	72.73
NC_047151.1.5076	NC_047151.1	5076	F	141	54.61	45.39
NC_047151.1.5083	NC_047151.1	5083	F	135	65.19	34.81
NC_047151.1.51	NC_047151.1	51	F	120	55.83	44.17
NC_047151.1.5164	NC_047151.1	5164	F	83	36.14	63.86
NC_047151.1.5220	NC_047151.1	5220	F	139	69.06	30.94
NC_047151.1.523	NC_047151.1	523	F	324	57.41	42.59
NC_047151.1.5258	NC_047151.1	5258	F	385	74.81	25.19
NC_047151.1.5273	NC_047151.1	5273	F	369	76.42	23.58
NC_047151.1.5388	NC_047151.1	5388	F	370	19.73	80.27
NC_047151.1.5412	NC_047151.1	5412	F	34	35.29	64.71
NC_047151.1.5420	NC_047151.1	5420	F	240	55.42	44.58
NC_047151.1.5501	NC_047151.1	5501	F	354	37.29	62.71
NC_047151.1.5556	NC_047151.1	5556	F	382	66.23	33.77
NC_047151.1.5594	NC_047151.1	5594	F	374	73.53	26.47
NC_047151.1.5609	NC_047151.1	5609	F	315	76.51	23.49
NC_047151.1.5724	NC_047151.1	5724	F	129	18.60	81.40
NC_047151.1.5748	NC_047151.1	5748	F	96	48.96	51.04
NC_047151.1.5755	NC_047151.1	5755	F	105	56.19	43.81
NC_047151.1.576	NC_047151.1	576	F	328	84.45	15.55
NC_047151.1.5836	NC_047151.1	5836	F	98	44.90	55.10
NC_047151.1.5891	NC_047151.1	5891	F	90	56.67	43.33
NC_047151.1.5929	NC_047151.1	5929	F	84	75.00	25.00
NC_047151.1.5944	NC_047151.1	5944	F	88	84.09	15.91
NC_047151.1.6059	NC_047151.1	6059	F	215	24.65	75.35
NC_047151.1.6083	NC_047151.1	6083	F	209	54.07	45.93
NC_047151.1.6090	NC_047151.1	6090	F	212	55.19	44.81
NC_047151.1.6171	NC_047151.1	6171	F	289	41.52	58.48
NC_047151.1.6191	NC_047151.1	6191	F	302	37.75	62.25
NC_047151.1.6226	NC_047151.1	6226	F	317	65.30	34.70
NC_047151.1.6279	NC_047151.1	6279	F	460	77.17	22.83
NC_047151.1.6394	NC_047151.1	6394	F	653	17.15	82.85
NC_047151.1.6425	NC_047151.1	6425	F	535	51.21	48.79
