chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	5882	30.13	69.87
NC_047151.1.10107	NC_047151.1	10107	F	4579	57.81	42.19
NC_047151.1.10114	NC_047151.1	10114	F	4284	63.21	36.79
NC_047151.1.10195	NC_047151.1	10195	F	675	42.37	57.63
NC_047151.1.10251	NC_047151.1	10251	F	347	65.71	34.29
NC_047151.1.1026	NC_047151.1	1026	F	246	34.55	65.45
NC_047151.1.10304	NC_047151.1	10304	F	430	81.40	18.60
NC_047151.1.10419	NC_047151.1	10419	F	672	26.64	73.36
NC_047151.1.10443	NC_047151.1	10443	F	597	49.75	50.25
NC_047151.1.10450	NC_047151.1	10450	F	571	57.79	42.21
NC_047151.1.1050	NC_047151.1	1050	F	240	56.67	43.33
NC_047151.1.10531	NC_047151.1	10531	F	184	51.63	48.37
NC_047151.1.10550	NC_047151.1	10550	F	62	33.87	66.13
NC_047151.1.1057	NC_047151.1	1057	F	251	63.35	36.65
NC_047151.1.10585	NC_047151.1	10585	F	244	70.49	29.51
NC_047151.1.10638	NC_047151.1	10638	F	550	78.73	21.27
NC_047151.1.10753	NC_047151.1	10753	F	585	18.80	81.20
NC_047151.1.10762	NC_047151.1	10762	F	503	26.24	73.76
NC_047151.1.10784	NC_047151.1	10784	F	432	48.38	51.62
NC_047151.1.10865	NC_047151.1	10865	F	191	46.07	53.93
NC_047151.1.10920	NC_047151.1	10920	F	136	71.32	28.68
NC_047151.1.10974	NC_047151.1	10974	F	79	81.01	18.99
NC_047151.1.11089	NC_047151.1	11089	F	206	36.41	63.59
NC_047151.1.11098	NC_047151.1	11098	F	208	46.63	53.37
NC_047151.1.11120	NC_047151.1	11120	F	320	58.44	41.56
NC_047151.1.11201	NC_047151.1	11201	F	659	57.81	42.19
NC_047151.1.11256	NC_047151.1	11256	F	813	66.05	33.95
NC_047151.1.11309	NC_047151.1	11309	F	791	82.81	17.19
NC_047151.1.1138	NC_047151.1	1138	F	347	45.82	54.18
NC_047151.1.11406	NC_047151.1	11406	F	876	42.24	57.76
NC_047151.1.11424	NC_047151.1	11424	F	982	29.43	70.57
NC_047151.1.11441	NC_047151.1	11441	F	977	48.41	51.59
NC_047151.1.11448	NC_047151.1	11448	F	1045	49.95	50.05
NC_047151.1.11455	NC_047151.1	11455	F	1025	51.71	48.29
NC_047151.1.11536	NC_047151.1	11536	F	1084	43.08	56.92
NC_047151.1.11556	NC_047151.1	11556	F	963	18.80	81.20
NC_047151.1.11591	NC_047151.1	11591	F	808	68.19	31.81
NC_047151.1.11629	NC_047151.1	11629	F	593	58.68	41.32
NC_047151.1.11644	NC_047151.1	11644	F	446	76.91	23.09
NC_047151.1.11760	NC_047151.1	11760	F	314	20.70	79.30
NC_047151.1.11769	NC_047151.1	11769	F	293	24.91	75.09
NC_047151.1.11791	NC_047151.1	11791	F	275	47.64	52.36
NC_047151.1.11872	NC_047151.1	11872	F	79	50.63	49.37
NC_047151.1.11927	NC_047151.1	11927	F	37	70.27	29.73
NC_047151.1.1194	NC_047151.1	1194	F	322	63.04	36.96
NC_047151.1.11980	NC_047151.1	11980	F	62	88.71	11.29
NC_047151.1.12095	NC_047151.1	12095	F	194	37.11	62.89
NC_047151.1.12104	NC_047151.1	12104	F	216	43.98	56.02
NC_047151.1.12126	NC_047151.1	12126	F	222	61.26	38.74
NC_047151.1.12207	NC_047151.1	12207	F	266	46.99	53.01
NC_047151.1.12262	NC_047151.1	12262	F	155	58.06	41.94
NC_047151.1.12300	NC_047151.1	12300	F	124	70.16	29.84
NC_047151.1.12315	NC_047151.1	12315	F	72	79.17	20.83
NC_047151.1.12430	NC_047151.1	12430	F	54	25.93	74.07
NC_047151.1.12454	NC_047151.1	12454	F	56	48.21	51.79
NC_047151.1.12461	NC_047151.1	12461	F	56	57.14	42.86
NC_047151.1.1247	NC_047151.1	1247	F	237	70.04	29.96
NC_047151.1.12542	NC_047151.1	12542	F	38	44.74	55.26
NC_047151.1.12597	NC_047151.1	12597	F	25	84.00	16.00
NC_047151.1.12650	NC_047151.1	12650	F	46	89.13	10.87
NC_047151.1.12765	NC_047151.1	12765	F	20	20.00	80.00
NC_047151.1.12932	NC_047151.1	12932	F	29	75.86	24.14
NC_047151.1.12985	NC_047151.1	12985	F	34	67.65	32.35
NC_047151.1.13101	NC_047151.1	13101	F	35	14.29	85.71
NC_047151.1.13110	NC_047151.1	13110	F	34	11.76	88.24
NC_047151.1.13132	NC_047151.1	13132	F	30	40.00	60.00
NC_047151.1.132	NC_047151.1	132	F	471	52.65	47.35
NC_047151.1.13603	NC_047151.1	13603	F	21	80.95	19.05
NC_047151.1.1363	NC_047151.1	1363	F	130	23.85	76.15
NC_047151.1.13656	NC_047151.1	13656	F	71	84.51	15.49
NC_047151.1.13771	NC_047151.1	13771	F	155	22.58	77.42
NC_047151.1.13780	NC_047151.1	13780	F	130	36.15	63.85
NC_047151.1.13802	NC_047151.1	13802	F	142	46.48	53.52
NC_047151.1.1387	NC_047151.1	1387	F	130	46.15	53.85
NC_047151.1.13883	NC_047151.1	13883	F	158	53.80	46.20
NC_047151.1.13938	NC_047151.1	13938	F	141	67.38	32.62
NC_047151.1.1394	NC_047151.1	1394	F	137	57.66	42.34
NC_047151.1.13991	NC_047151.1	13991	F	67	67.16	32.84
NC_047151.1.14106	NC_047151.1	14106	F	98	25.51	74.49
NC_047151.1.14130	NC_047151.1	14130	F	119	57.98	42.02
NC_047151.1.14137	NC_047151.1	14137	F	128	53.12	46.88
NC_047151.1.14218	NC_047151.1	14218	F	95	54.74	45.26
NC_047151.1.14273	NC_047151.1	14273	F	20	60.00	40.00
NC_047151.1.14441	NC_047151.1	14441	F	35	34.29	65.71
NC_047151.1.14465	NC_047151.1	14465	F	42	52.38	47.62
NC_047151.1.14472	NC_047151.1	14472	F	42	52.38	47.62
NC_047151.1.14553	NC_047151.1	14553	F	30	43.33	56.67
NC_047151.1.14608	NC_047151.1	14608	F	42	57.14	42.86
NC_047151.1.14661	NC_047151.1	14661	F	47	82.98	17.02
NC_047151.1.1475	NC_047151.1	1475	F	117	52.14	47.86
NC_047151.1.14776	NC_047151.1	14776	F	44	25.00	75.00
NC_047151.1.14800	NC_047151.1	14800	F	46	50.00	50.00
NC_047151.1.14807	NC_047151.1	14807	F	46	56.52	43.48
NC_047151.1.14888	NC_047151.1	14888	F	23	52.17	47.83
NC_047151.1.15111	NC_047151.1	15111	F	33	30.30	69.70
NC_047151.1.15135	NC_047151.1	15135	F	33	54.55	45.45
NC_047151.1.15142	NC_047151.1	15142	F	33	60.61	39.39
NC_047151.1.15223	NC_047151.1	15223	F	22	36.36	63.64
NC_047151.1.15278	NC_047151.1	15278	F	66	65.15	34.85
NC_047151.1.1530	NC_047151.1	1530	F	85	56.47	43.53
NC_047151.1.15331	NC_047151.1	15331	F	163	83.44	16.56
NC_047151.1.15446	NC_047151.1	15446	F	405	27.90	72.10
NC_047151.1.15470	NC_047151.1	15470	F	433	53.58	46.42
