chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	9052	32.50	67.50
NC_047151.1.10107	NC_047151.1	10107	F	7089	61.18	38.82
NC_047151.1.10114	NC_047151.1	10114	F	6616	66.54	33.46
NC_047151.1.10195	NC_047151.1	10195	F	1170	41.20	58.80
NC_047151.1.10251	NC_047151.1	10251	F	577	58.06	41.94
NC_047151.1.1026	NC_047151.1	1026	F	337	31.16	68.84
NC_047151.1.10304	NC_047151.1	10304	F	619	74.64	25.36
NC_047151.1.10419	NC_047151.1	10419	F	968	31.40	68.60
NC_047151.1.10443	NC_047151.1	10443	F	902	54.55	45.45
NC_047151.1.10450	NC_047151.1	10450	F	862	65.55	34.45
NC_047151.1.1050	NC_047151.1	1050	F	338	60.36	39.64
NC_047151.1.10531	NC_047151.1	10531	F	301	52.16	47.84
NC_047151.1.10550	NC_047151.1	10550	F	119	36.97	63.03
NC_047151.1.1057	NC_047151.1	1057	F	331	68.58	31.42
NC_047151.1.10585	NC_047151.1	10585	F	354	61.86	38.14
NC_047151.1.10638	NC_047151.1	10638	F	797	80.43	19.57
NC_047151.1.10753	NC_047151.1	10753	F	950	19.16	80.84
NC_047151.1.10762	NC_047151.1	10762	F	814	28.38	71.62
NC_047151.1.10784	NC_047151.1	10784	F	700	51.71	48.29
NC_047151.1.10865	NC_047151.1	10865	F	300	49.67	50.33
NC_047151.1.10920	NC_047151.1	10920	F	218	59.63	40.37
NC_047151.1.10974	NC_047151.1	10974	F	136	77.94	22.06
NC_047151.1.11089	NC_047151.1	11089	F	364	34.89	65.11
NC_047151.1.11098	NC_047151.1	11098	F	354	39.83	60.17
NC_047151.1.11120	NC_047151.1	11120	F	479	60.54	39.46
NC_047151.1.11201	NC_047151.1	11201	F	1028	58.95	41.05
NC_047151.1.11256	NC_047151.1	11256	F	1244	68.41	31.59
NC_047151.1.11309	NC_047151.1	11309	F	1164	82.90	17.10
NC_047151.1.1138	NC_047151.1	1138	F	488	41.80	58.20
NC_047151.1.11406	NC_047151.1	11406	F	1300	40.31	59.69
NC_047151.1.11424	NC_047151.1	11424	F	1480	24.26	75.74
NC_047151.1.11441	NC_047151.1	11441	F	1466	45.29	54.71
NC_047151.1.11448	NC_047151.1	11448	F	1542	47.34	52.66
NC_047151.1.11455	NC_047151.1	11455	F	1558	53.53	46.47
NC_047151.1.11536	NC_047151.1	11536	F	1527	42.57	57.43
NC_047151.1.11556	NC_047151.1	11556	F	1412	22.45	77.55
NC_047151.1.11591	NC_047151.1	11591	F	1171	62.17	37.83
NC_047151.1.11629	NC_047151.1	11629	F	939	61.24	38.76
NC_047151.1.11644	NC_047151.1	11644	F	695	76.26	23.74
NC_047151.1.11760	NC_047151.1	11760	F	526	27.57	72.43
NC_047151.1.11769	NC_047151.1	11769	F	482	28.22	71.78
NC_047151.1.11791	NC_047151.1	11791	F	473	50.74	49.26
NC_047151.1.11872	NC_047151.1	11872	F	140	57.14	42.86
NC_047151.1.11927	NC_047151.1	11927	F	67	80.60	19.40
NC_047151.1.1194	NC_047151.1	1194	F	430	61.40	38.60
NC_047151.1.11980	NC_047151.1	11980	F	74	81.08	18.92
NC_047151.1.12095	NC_047151.1	12095	F	271	39.48	60.52
NC_047151.1.12104	NC_047151.1	12104	F	316	48.73	51.27
NC_047151.1.12126	NC_047151.1	12126	F	351	62.68	37.32
NC_047151.1.12207	NC_047151.1	12207	F	450	41.56	58.44
NC_047151.1.12262	NC_047151.1	12262	F	261	48.66	51.34
NC_047151.1.12300	NC_047151.1	12300	F	185	55.68	44.32
NC_047151.1.12315	NC_047151.1	12315	F	105	65.71	34.29
NC_047151.1.12430	NC_047151.1	12430	F	67	29.85	70.15
NC_047151.1.12454	NC_047151.1	12454	F	84	51.19	48.81
NC_047151.1.12461	NC_047151.1	12461	F	85	67.06	32.94
NC_047151.1.1247	NC_047151.1	1247	F	358	66.76	33.24
NC_047151.1.12542	NC_047151.1	12542	F	46	39.13	60.87
NC_047151.1.12597	NC_047151.1	12597	F	28	71.43	28.57
NC_047151.1.12650	NC_047151.1	12650	F	49	81.63	18.37
NC_047151.1.12765	NC_047151.1	12765	F	24	29.17	70.83
NC_047151.1.12877	NC_047151.1	12877	F	33	60.61	39.39
NC_047151.1.12932	NC_047151.1	12932	F	60	73.33	26.67
NC_047151.1.12985	NC_047151.1	12985	F	68	75.00	25.00
NC_047151.1.13101	NC_047151.1	13101	F	65	21.54	78.46
NC_047151.1.13110	NC_047151.1	13110	F	56	30.36	69.64
NC_047151.1.13132	NC_047151.1	13132	F	46	43.48	56.52
NC_047151.1.132	NC_047151.1	132	F	772	44.17	55.83
NC_047151.1.13213	NC_047151.1	13213	F	31	35.48	64.52
NC_047151.1.13268	NC_047151.1	13268	F	29	72.41	27.59
NC_047151.1.13321	NC_047151.1	13321	F	20	70.00	30.00
NC_047151.1.13467	NC_047151.1	13467	F	20	35.00	65.00
NC_047151.1.13548	NC_047151.1	13548	F	27	48.15	51.85
NC_047151.1.13603	NC_047151.1	13603	F	33	81.82	18.18
NC_047151.1.1363	NC_047151.1	1363	F	197	25.89	74.11
NC_047151.1.13656	NC_047151.1	13656	F	146	88.36	11.64
NC_047151.1.13771	NC_047151.1	13771	F	275	19.27	80.73
NC_047151.1.13780	NC_047151.1	13780	F	234	29.91	70.09
NC_047151.1.13802	NC_047151.1	13802	F	216	50.46	49.54
NC_047151.1.1387	NC_047151.1	1387	F	173	53.18	46.82
NC_047151.1.13883	NC_047151.1	13883	F	261	45.21	54.79
NC_047151.1.13938	NC_047151.1	13938	F	241	60.58	39.42
