chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	7169	25.95	74.05
NC_047151.1.10107	NC_047151.1	10107	F	5542	56.57	43.43
NC_047151.1.10114	NC_047151.1	10114	F	5157	65.27	34.73
NC_047151.1.10195	NC_047151.1	10195	F	843	40.09	59.91
NC_047151.1.10251	NC_047151.1	10251	F	408	62.99	37.01
NC_047151.1.1026	NC_047151.1	1026	F	310	27.42	72.58
NC_047151.1.10304	NC_047151.1	10304	F	419	78.52	21.48
NC_047151.1.10419	NC_047151.1	10419	F	734	21.93	78.07
NC_047151.1.10443	NC_047151.1	10443	F	681	44.35	55.65
NC_047151.1.10450	NC_047151.1	10450	F	663	53.39	46.61
NC_047151.1.1050	NC_047151.1	1050	F	303	54.13	45.87
NC_047151.1.10531	NC_047151.1	10531	F	213	51.17	48.83
NC_047151.1.10550	NC_047151.1	10550	F	85	38.82	61.18
NC_047151.1.1057	NC_047151.1	1057	F	317	62.78	37.22
NC_047151.1.10585	NC_047151.1	10585	F	253	62.85	37.15
NC_047151.1.10638	NC_047151.1	10638	F	586	80.38	19.62
NC_047151.1.10753	NC_047151.1	10753	F	740	16.22	83.78
NC_047151.1.10762	NC_047151.1	10762	F	632	23.10	76.90
NC_047151.1.10784	NC_047151.1	10784	F	538	47.77	52.23
NC_047151.1.10865	NC_047151.1	10865	F	215	47.44	52.56
NC_047151.1.10920	NC_047151.1	10920	F	138	68.12	31.88
NC_047151.1.10974	NC_047151.1	10974	F	92	81.52	18.48
NC_047151.1.11089	NC_047151.1	11089	F	337	31.16	68.84
NC_047151.1.11098	NC_047151.1	11098	F	292	40.75	59.25
NC_047151.1.11120	NC_047151.1	11120	F	408	51.72	48.28
NC_047151.1.11201	NC_047151.1	11201	F	851	54.64	45.36
NC_047151.1.11256	NC_047151.1	11256	F	1045	63.35	36.65
NC_047151.1.11309	NC_047151.1	11309	F	972	84.88	15.12
NC_047151.1.1138	NC_047151.1	1138	F	438	44.06	55.94
NC_047151.1.11406	NC_047151.1	11406	F	1085	36.31	63.69
NC_047151.1.11424	NC_047151.1	11424	F	1241	18.13	81.87
NC_047151.1.11441	NC_047151.1	11441	F	1190	44.71	55.29
NC_047151.1.11448	NC_047151.1	11448	F	1291	40.43	59.57
NC_047151.1.11455	NC_047151.1	11455	F	1287	46.00	54.00
NC_047151.1.11536	NC_047151.1	11536	F	1313	39.76	60.24
NC_047151.1.11556	NC_047151.1	11556	F	1193	20.87	79.13
NC_047151.1.11591	NC_047151.1	11591	F	995	63.82	36.18
NC_047151.1.11629	NC_047151.1	11629	F	764	62.83	37.17
NC_047151.1.11644	NC_047151.1	11644	F	555	77.66	22.34
NC_047151.1.11760	NC_047151.1	11760	F	436	20.18	79.82
NC_047151.1.11769	NC_047151.1	11769	F	396	21.21	78.79
NC_047151.1.11791	NC_047151.1	11791	F	375	44.00	56.00
NC_047151.1.11872	NC_047151.1	11872	F	105	46.67	53.33
NC_047151.1.11927	NC_047151.1	11927	F	47	76.60	23.40
NC_047151.1.1194	NC_047151.1	1194	F	399	61.40	38.60
NC_047151.1.11980	NC_047151.1	11980	F	51	76.47	23.53
NC_047151.1.12095	NC_047151.1	12095	F	226	36.28	63.72
NC_047151.1.12104	NC_047151.1	12104	F	249	40.96	59.04
NC_047151.1.12126	NC_047151.1	12126	F	276	61.23	38.77
NC_047151.1.12207	NC_047151.1	12207	F	349	41.26	58.74
NC_047151.1.12262	NC_047151.1	12262	F	187	57.75	42.25
NC_047151.1.12300	NC_047151.1	12300	F	138	65.94	34.06
NC_047151.1.12315	NC_047151.1	12315	F	77	63.64	36.36
NC_047151.1.12430	NC_047151.1	12430	F	67	23.88	76.12
NC_047151.1.12454	NC_047151.1	12454	F	72	52.78	47.22
NC_047151.1.12461	NC_047151.1	12461	F	70	55.71	44.29
NC_047151.1.1247	NC_047151.1	1247	F	307	69.71	30.29
NC_047151.1.12542	NC_047151.1	12542	F	35	42.86	57.14
NC_047151.1.12650	NC_047151.1	12650	F	45	80.00	20.00
NC_047151.1.12932	NC_047151.1	12932	F	47	85.11	14.89
NC_047151.1.12985	NC_047151.1	12985	F	39	64.10	35.90
NC_047151.1.13101	NC_047151.1	13101	F	30	10.00	90.00
NC_047151.1.13110	NC_047151.1	13110	F	25	16.00	84.00
NC_047151.1.13132	NC_047151.1	13132	F	23	47.83	52.17
NC_047151.1.132	NC_047151.1	132	F	567	41.09	58.91
NC_047151.1.13603	NC_047151.1	13603	F	27	77.78	22.22
NC_047151.1.1363	NC_047151.1	1363	F	150	24.00	76.00
NC_047151.1.13656	NC_047151.1	13656	F	85	91.76	8.24
NC_047151.1.13771	NC_047151.1	13771	F	161	11.18	88.82
NC_047151.1.13780	NC_047151.1	13780	F	136	27.21	72.79
NC_047151.1.13802	NC_047151.1	13802	F	149	53.02	46.98
NC_047151.1.1387	NC_047151.1	1387	F	136	44.85	55.15
NC_047151.1.13883	NC_047151.1	13883	F	213	53.05	46.95
NC_047151.1.13938	NC_047151.1	13938	F	191	63.87	36.13
NC_047151.1.1394	NC_047151.1	1394	F	139	51.80	48.20
NC_047151.1.13991	NC_047151.1	13991	F	78	73.08	26.92
NC_047151.1.14106	NC_047151.1	14106	F	112	25.00	75.00
NC_047151.1.14130	NC_047151.1	14130	F	126	49.21	50.79
NC_047151.1.14137	NC_047151.1	14137	F	134	64.93	35.07
NC_047151.1.14218	NC_047151.1	14218	F	100	49.00	51.00
NC_047151.1.14441	NC_047151.1	14441	F	31	19.35	80.65
NC_047151.1.14465	NC_047151.1	14465	F	35	37.14	62.86
NC_047151.1.14472	NC_047151.1	14472	F	35	51.43	48.57
NC_047151.1.14553	NC_047151.1	14553	F	28	28.57	71.43
NC_047151.1.14608	NC_047151.1	14608	F	35	60.00	40.00
NC_047151.1.14661	NC_047151.1	14661	F	45	84.44	15.56
NC_047151.1.1475	NC_047151.1	1475	F	103	47.57	52.43
NC_047151.1.14776	NC_047151.1	14776	F	68	14.71	85.29
NC_047151.1.14800	NC_047151.1	14800	F	64	32.81	67.19
NC_047151.1.14807	NC_047151.1	14807	F	67	56.72	43.28
NC_047151.1.14888	NC_047151.1	14888	F	32	31.25	68.75
NC_047151.1.15111	NC_047151.1	15111	F	33	27.27	72.73
