chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	9278	36.19	63.81
NC_047151.1.10107	NC_047151.1	10107	F	7272	65.13	34.87
NC_047151.1.10114	NC_047151.1	10114	F	6809	70.20	29.80
NC_047151.1.10195	NC_047151.1	10195	F	1168	42.04	57.96
NC_047151.1.10251	NC_047151.1	10251	F	639	65.10	34.90
NC_047151.1.1026	NC_047151.1	1026	F	392	38.01	61.99
NC_047151.1.10304	NC_047151.1	10304	F	743	79.81	20.19
NC_047151.1.10419	NC_047151.1	10419	F	1141	33.48	66.52
NC_047151.1.10443	NC_047151.1	10443	F	1020	58.14	41.86
NC_047151.1.10450	NC_047151.1	10450	F	984	66.97	33.03
NC_047151.1.1050	NC_047151.1	1050	F	373	70.78	29.22
NC_047151.1.10531	NC_047151.1	10531	F	302	49.01	50.99
NC_047151.1.10550	NC_047151.1	10550	F	111	44.14	55.86
NC_047151.1.1057	NC_047151.1	1057	F	380	74.74	25.26
NC_047151.1.10585	NC_047151.1	10585	F	350	69.14	30.86
NC_047151.1.10638	NC_047151.1	10638	F	867	79.47	20.53
NC_047151.1.10753	NC_047151.1	10753	F	1146	24.35	75.65
NC_047151.1.10762	NC_047151.1	10762	F	985	36.55	63.45
NC_047151.1.10784	NC_047151.1	10784	F	844	53.91	46.09
NC_047151.1.10865	NC_047151.1	10865	F	324	50.62	49.38
NC_047151.1.10920	NC_047151.1	10920	F	216	67.13	32.87
NC_047151.1.10974	NC_047151.1	10974	F	156	84.62	15.38
NC_047151.1.11089	NC_047151.1	11089	F	441	37.87	62.13
NC_047151.1.11098	NC_047151.1	11098	F	412	45.63	54.37
NC_047151.1.11120	NC_047151.1	11120	F	617	60.62	39.38
NC_047151.1.11201	NC_047151.1	11201	F	1251	58.83	41.17
NC_047151.1.11256	NC_047151.1	11256	F	1540	68.38	31.62
NC_047151.1.11309	NC_047151.1	11309	F	1510	82.78	17.22
NC_047151.1.1138	NC_047151.1	1138	F	465	42.58	57.42
NC_047151.1.11406	NC_047151.1	11406	F	1647	45.17	54.83
NC_047151.1.11424	NC_047151.1	11424	F	1794	26.03	73.97
NC_047151.1.11441	NC_047151.1	11441	F	1806	56.59	43.41
NC_047151.1.11448	NC_047151.1	11448	F	1926	53.43	46.57
NC_047151.1.11455	NC_047151.1	11455	F	1910	61.78	38.22
NC_047151.1.11536	NC_047151.1	11536	F	1906	45.28	54.72
NC_047151.1.11556	NC_047151.1	11556	F	1704	27.76	72.24
NC_047151.1.11591	NC_047151.1	11591	F	1433	67.62	32.38
NC_047151.1.11629	NC_047151.1	11629	F	1089	61.89	38.11
NC_047151.1.11644	NC_047151.1	11644	F	848	80.66	19.34
NC_047151.1.11760	NC_047151.1	11760	F	574	24.56	75.44
NC_047151.1.11769	NC_047151.1	11769	F	527	30.55	69.45
NC_047151.1.11791	NC_047151.1	11791	F	503	51.49	48.51
NC_047151.1.11872	NC_047151.1	11872	F	172	54.65	45.35
NC_047151.1.11927	NC_047151.1	11927	F	75	69.33	30.67
NC_047151.1.1194	NC_047151.1	1194	F	435	60.69	39.31
NC_047151.1.11980	NC_047151.1	11980	F	96	79.17	20.83
NC_047151.1.12095	NC_047151.1	12095	F	343	41.40	58.60
NC_047151.1.12104	NC_047151.1	12104	F	384	49.74	50.26
NC_047151.1.12126	NC_047151.1	12126	F	439	65.15	34.85
NC_047151.1.12207	NC_047151.1	12207	F	492	45.73	54.27
NC_047151.1.12262	NC_047151.1	12262	F	286	65.03	34.97
NC_047151.1.12300	NC_047151.1	12300	F	216	70.83	29.17
NC_047151.1.12315	NC_047151.1	12315	F	135	73.33	26.67
NC_047151.1.12430	NC_047151.1	12430	F	84	29.76	70.24
NC_047151.1.12454	NC_047151.1	12454	F	89	53.93	46.07
NC_047151.1.12461	NC_047151.1	12461	F	94	65.96	34.04
NC_047151.1.1247	NC_047151.1	1247	F	328	68.60	31.40
