chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	10211	21.59	78.41
NC_047151.1.10107	NC_047151.1	10107	F	7788	53.18	46.82
NC_047151.1.10114	NC_047151.1	10114	F	7266	59.91	40.09
NC_047151.1.10195	NC_047151.1	10195	F	1391	36.52	63.48
NC_047151.1.10251	NC_047151.1	10251	F	579	57.17	42.83
NC_047151.1.1026	NC_047151.1	1026	F	433	25.17	74.83
NC_047151.1.10304	NC_047151.1	10304	F	640	75.94	24.06
NC_047151.1.10419	NC_047151.1	10419	F	944	19.17	80.83
NC_047151.1.10443	NC_047151.1	10443	F	862	44.66	55.34
NC_047151.1.10450	NC_047151.1	10450	F	818	50.61	49.39
NC_047151.1.1050	NC_047151.1	1050	F	417	57.07	42.93
NC_047151.1.10531	NC_047151.1	10531	F	299	42.81	57.19
NC_047151.1.10550	NC_047151.1	10550	F	128	17.19	82.81
NC_047151.1.1057	NC_047151.1	1057	F	411	62.04	37.96
NC_047151.1.10585	NC_047151.1	10585	F	373	57.64	42.36
NC_047151.1.10638	NC_047151.1	10638	F	825	83.39	16.61
NC_047151.1.10753	NC_047151.1	10753	F	934	11.35	88.65
NC_047151.1.10762	NC_047151.1	10762	F	768	18.10	81.90
NC_047151.1.10784	NC_047151.1	10784	F	666	40.84	59.16
NC_047151.1.10865	NC_047151.1	10865	F	335	49.25	50.75
NC_047151.1.10920	NC_047151.1	10920	F	235	56.17	43.83
NC_047151.1.10974	NC_047151.1	10974	F	123	80.49	19.51
NC_047151.1.11089	NC_047151.1	11089	F	402	28.86	71.14
NC_047151.1.11098	NC_047151.1	11098	F	376	34.04	65.96
NC_047151.1.11120	NC_047151.1	11120	F	522	50.19	49.81
NC_047151.1.11201	NC_047151.1	11201	F	1085	53.64	46.36
NC_047151.1.11256	NC_047151.1	11256	F	1282	60.30	39.70
NC_047151.1.11309	NC_047151.1	11309	F	1223	84.63	15.37
NC_047151.1.1138	NC_047151.1	1138	F	539	41.74	58.26
NC_047151.1.11406	NC_047151.1	11406	F	1429	32.47	67.53
NC_047151.1.11424	NC_047151.1	11424	F	1539	15.46	84.54
NC_047151.1.11441	NC_047151.1	11441	F	1520	41.05	58.95
NC_047151.1.11448	NC_047151.1	11448	F	1599	38.09	61.91
NC_047151.1.11455	NC_047151.1	11455	F	1579	45.28	54.72
NC_047151.1.11536	NC_047151.1	11536	F	1628	36.18	63.82
NC_047151.1.11556	NC_047151.1	11556	F	1542	17.90	82.10
NC_047151.1.11591	NC_047151.1	11591	F	1368	60.75	39.25
NC_047151.1.11629	NC_047151.1	11629	F	1076	65.71	34.29
NC_047151.1.11644	NC_047151.1	11644	F	887	81.62	18.38
NC_047151.1.11760	NC_047151.1	11760	F	611	16.53	83.47
NC_047151.1.11769	NC_047151.1	11769	F	552	20.29	79.71
NC_047151.1.11791	NC_047151.1	11791	F	501	40.92	59.08
NC_047151.1.11872	NC_047151.1	11872	F	164	44.51	55.49
NC_047151.1.11927	NC_047151.1	11927	F	55	50.91	49.09
NC_047151.1.1194	NC_047151.1	1194	F	488	55.33	44.67
NC_047151.1.11980	NC_047151.1	11980	F	62	79.03	20.97
NC_047151.1.12095	NC_047151.1	12095	F	295	29.15	70.85
NC_047151.1.12104	NC_047151.1	12104	F	341	34.31	65.69
NC_047151.1.12126	NC_047151.1	12126	F	389	62.98	37.02
NC_047151.1.12207	NC_047151.1	12207	F	477	42.35	57.65
NC_047151.1.12262	NC_047151.1	12262	F	275	58.91	41.09
NC_047151.1.12300	NC_047151.1	12300	F	216	61.57	38.43
NC_047151.1.12315	NC_047151.1	12315	F	136	67.65	32.35
NC_047151.1.12430	NC_047151.1	12430	F	75	20.00	80.00
NC_047151.1.12454	NC_047151.1	12454	F	86	46.51	53.49
NC_047151.1.12461	NC_047151.1	12461	F	81	46.91	53.09
NC_047151.1.1247	NC_047151.1	1247	F	369	68.29	31.71
NC_047151.1.12542	NC_047151.1	12542	F	56	42.86	57.14
NC_047151.1.12597	NC_047151.1	12597	F	37	51.35	48.65
NC_047151.1.12650	NC_047151.1	12650	F	46	78.26	21.74
NC_047151.1.12765	NC_047151.1	12765	F	23	8.70	91.30
NC_047151.1.12796	NC_047151.1	12796	F	22	50.00	50.00
NC_047151.1.12877	NC_047151.1	12877	F	34	44.12	55.88
NC_047151.1.12932	NC_047151.1	12932	F	56	58.93	41.07
NC_047151.1.12985	NC_047151.1	12985	F	73	79.45	20.55
NC_047151.1.13101	NC_047151.1	13101	F	63	12.70	87.30
NC_047151.1.13110	NC_047151.1	13110	F	51	9.80	90.20
NC_047151.1.13132	NC_047151.1	13132	F	41	34.15	65.85
NC_047151.1.132	NC_047151.1	132	F	803	38.61	61.39
NC_047151.1.13213	NC_047151.1	13213	F	21	23.81	76.19
NC_047151.1.13268	NC_047151.1	13268	F	20	60.00	40.00
NC_047151.1.13321	NC_047151.1	13321	F	22	77.27	22.73
NC_047151.1.13548	NC_047151.1	13548	F	39	41.03	58.97
NC_047151.1.13603	NC_047151.1	13603	F	51	52.94	47.06
NC_047151.1.1363	NC_047151.1	1363	F	201	13.43	86.57
NC_047151.1.13656	NC_047151.1	13656	F	130	83.85	16.15
NC_047151.1.13771	NC_047151.1	13771	F	244	16.80	83.20
NC_047151.1.13780	NC_047151.1	13780	F	217	19.82	80.18
NC_047151.1.13802	NC_047151.1	13802	F	209	45.93	54.07
NC_047151.1.1387	NC_047151.1	1387	F	180	41.67	58.33
NC_047151.1.13883	NC_047151.1	13883	F	245	49.80	50.20
NC_047151.1.13938	NC_047151.1	13938	F	206	56.31	43.69
