chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	7298	27.40	72.60
NC_047151.1.10107	NC_047151.1	10107	F	5631	56.01	43.99
NC_047151.1.10114	NC_047151.1	10114	F	5265	62.37	37.63
NC_047151.1.10195	NC_047151.1	10195	F	918	34.86	65.14
NC_047151.1.10251	NC_047151.1	10251	F	340	65.88	34.12
NC_047151.1.1026	NC_047151.1	1026	F	248	27.82	72.18
NC_047151.1.10304	NC_047151.1	10304	F	345	82.32	17.68
NC_047151.1.10419	NC_047151.1	10419	F	463	23.11	76.89
NC_047151.1.10443	NC_047151.1	10443	F	422	50.47	49.53
NC_047151.1.10450	NC_047151.1	10450	F	396	59.60	40.40
NC_047151.1.1050	NC_047151.1	1050	F	254	50.79	49.21
NC_047151.1.10531	NC_047151.1	10531	F	142	42.96	57.04
NC_047151.1.10550	NC_047151.1	10550	F	65	23.08	76.92
NC_047151.1.1057	NC_047151.1	1057	F	255	63.92	36.08
NC_047151.1.10585	NC_047151.1	10585	F	211	63.98	36.02
NC_047151.1.10638	NC_047151.1	10638	F	482	81.95	18.05
NC_047151.1.10753	NC_047151.1	10753	F	543	19.15	80.85
NC_047151.1.10762	NC_047151.1	10762	F	471	25.69	74.31
NC_047151.1.10784	NC_047151.1	10784	F	429	44.52	55.48
NC_047151.1.10865	NC_047151.1	10865	F	215	52.09	47.91
NC_047151.1.10920	NC_047151.1	10920	F	148	60.81	39.19
NC_047151.1.10974	NC_047151.1	10974	F	65	75.38	24.62
NC_047151.1.11089	NC_047151.1	11089	F	204	24.51	75.49
NC_047151.1.11098	NC_047151.1	11098	F	205	31.22	68.78
NC_047151.1.11120	NC_047151.1	11120	F	287	54.01	45.99
NC_047151.1.11201	NC_047151.1	11201	F	710	54.51	45.49
NC_047151.1.11256	NC_047151.1	11256	F	863	60.83	39.17
NC_047151.1.11309	NC_047151.1	11309	F	878	85.54	14.46
NC_047151.1.1138	NC_047151.1	1138	F	358	47.21	52.79
NC_047151.1.11406	NC_047151.1	11406	F	1010	36.73	63.27
NC_047151.1.11424	NC_047151.1	11424	F	1087	20.15	79.85
NC_047151.1.11441	NC_047151.1	11441	F	1045	43.35	56.65
NC_047151.1.11448	NC_047151.1	11448	F	1129	45.35	54.65
NC_047151.1.11455	NC_047151.1	11455	F	1108	48.92	51.08
NC_047151.1.11536	NC_047151.1	11536	F	1070	39.63	60.37
NC_047151.1.11556	NC_047151.1	11556	F	958	19.00	81.00
NC_047151.1.11591	NC_047151.1	11591	F	866	61.55	38.45
NC_047151.1.11629	NC_047151.1	11629	F	663	62.44	37.56
NC_047151.1.11644	NC_047151.1	11644	F	549	82.51	17.49
NC_047151.1.11760	NC_047151.1	11760	F	340	23.24	76.76
NC_047151.1.11769	NC_047151.1	11769	F	303	26.40	73.60
NC_047151.1.11791	NC_047151.1	11791	F	291	49.83	50.17
NC_047151.1.11872	NC_047151.1	11872	F	92	56.52	43.48
NC_047151.1.11927	NC_047151.1	11927	F	25	68.00	32.00
NC_047151.1.1194	NC_047151.1	1194	F	348	57.47	42.53
NC_047151.1.11980	NC_047151.1	11980	F	43	86.05	13.95
NC_047151.1.12095	NC_047151.1	12095	F	159	30.19	69.81
NC_047151.1.12104	NC_047151.1	12104	F	195	42.05	57.95
NC_047151.1.12126	NC_047151.1	12126	F	232	59.91	40.09
NC_047151.1.12207	NC_047151.1	12207	F	318	47.17	52.83
NC_047151.1.12262	NC_047151.1	12262	F	193	51.30	48.70
NC_047151.1.12300	NC_047151.1	12300	F	140	68.57	31.43
NC_047151.1.12315	NC_047151.1	12315	F	80	80.00	20.00
NC_047151.1.12430	NC_047151.1	12430	F	32	21.88	78.12
NC_047151.1.12454	NC_047151.1	12454	F	38	44.74	55.26
NC_047151.1.12461	NC_047151.1	12461	F	36	52.78	47.22
NC_047151.1.1247	NC_047151.1	1247	F	238	63.45	36.55
NC_047151.1.12542	NC_047151.1	12542	F	23	30.43	69.57
NC_047151.1.12650	NC_047151.1	12650	F	27	81.48	18.52
NC_047151.1.12932	NC_047151.1	12932	F	20	80.00	20.00
NC_047151.1.12985	NC_047151.1	12985	F	29	79.31	20.69
NC_047151.1.13101	NC_047151.1	13101	F	33	21.21	78.79
NC_047151.1.13110	NC_047151.1	13110	F	31	38.71	61.29
NC_047151.1.13132	NC_047151.1	13132	F	29	58.62	41.38
NC_047151.1.132	NC_047151.1	132	F	481	39.50	60.50
NC_047151.1.1363	NC_047151.1	1363	F	103	18.45	81.55
NC_047151.1.13656	NC_047151.1	13656	F	94	90.43	9.57
NC_047151.1.13771	NC_047151.1	13771	F	166	22.89	77.11
NC_047151.1.13780	NC_047151.1	13780	F	155	29.68	70.32
NC_047151.1.13802	NC_047151.1	13802	F	140	55.71	44.29
NC_047151.1.1387	NC_047151.1	1387	F	99	43.43	56.57
NC_047151.1.13883	NC_047151.1	13883	F	151	56.29	43.71
NC_047151.1.13938	NC_047151.1	13938	F	133	67.67	32.33
NC_047151.1.1394	NC_047151.1	1394	F	103	60.19	39.81
NC_047151.1.13991	NC_047151.1	13991	F	59	77.97	22.03
NC_047151.1.14106	NC_047151.1	14106	F	68	20.59	79.41
NC_047151.1.14130	NC_047151.1	14130	F	69	43.48	56.52
NC_047151.1.14137	NC_047151.1	14137	F	77	48.05	51.95
NC_047151.1.14218	NC_047151.1	14218	F	57	43.86	56.14
NC_047151.1.14441	NC_047151.1	14441	F	34	29.41	70.59
NC_047151.1.14465	NC_047151.1	14465	F	39	51.28	48.72
NC_047151.1.14472	NC_047151.1	14472	F	44	65.91	34.09
NC_047151.1.14553	NC_047151.1	14553	F	39	41.03	58.97
NC_047151.1.14608	NC_047151.1	14608	F	55	61.82	38.18
NC_047151.1.14661	NC_047151.1	14661	F	65	87.69	12.31
NC_047151.1.1475	NC_047151.1	1475	F	82	53.66	46.34
NC_047151.1.14776	NC_047151.1	14776	F	61	21.31	78.69
NC_047151.1.14800	NC_047151.1	14800	F	58	41.38	58.62
NC_047151.1.14807	NC_047151.1	14807	F	69	55.07	44.93
NC_047151.1.14888	NC_047151.1	14888	F	38	34.21	65.79
NC_047151.1.15223	NC_047151.1	15223	F	28	17.86	82.14
NC_047151.1.15278	NC_047151.1	15278	F	59	66.10	33.90
NC_047151.1.1530	NC_047151.1	1530	F	65	72.31	27.69
NC_047151.1.15331	NC_047151.1	15331	F	133	79.70	20.30
NC_047151.1.15446	NC_047151.1	15446	F	450	23.78	76.22
NC_047151.1.15470	NC_047151.1	15470	F	524	50.76	49.24
NC_047151.1.15477	NC_047151.1	15477	F	512	52.73	47.27
NC_047151.1.15558	NC_047151.1	15558	F	325	44.92	55.08
NC_047151.1.15613	NC_047151.1	15613	F	147	55.10	44.90
NC_047151.1.15651	NC_047151.1	15651	F	41	82.93	17.07
NC_047151.1.15666	NC_047151.1	15666	F	27	96.30	3.70
NC_047151.1.1568	NC_047151.1	1568	F	51	66.67	33.33
NC_047151.1.15781	NC_047151.1	15781	F	82	13.41	86.59
NC_047151.1.15805	NC_047151.1	15805	F	118	44.07	55.93
NC_047151.1.15812	NC_047151.1	15812	F	125	49.60	50.40
NC_047151.1.1583	NC_047151.1	1583	F	44	84.09	15.91
NC_047151.1.15893	NC_047151.1	15893	F	143	48.25	51.75
NC_047151.1.15913	NC_047151.1	15913	F	162	24.69	75.31
NC_047151.1.15948	NC_047151.1	15948	F	184	67.93	32.07
NC_047151.1.15986	NC_047151.1	15986	F	171	66.08	33.92
NC_047151.1.16001	NC_047151.1	16001	F	161	92.55	7.45
NC_047151.1.16115	NC_047151.1	16115	F	37	13.51	86.49
NC_047151.1.16139	NC_047151.1	16139	F	27	33.33	66.67
NC_047151.1.16146	NC_047151.1	16146	F	25	20.00	80.00
NC_047151.1.1698	NC_047151.1	1698	F	52	17.31	82.69
NC_047151.1.1722	NC_047151.1	1722	F	41	36.59	63.41
NC_047151.1.1729	NC_047151.1	1729	F	37	51.35	48.65
NC_047151.1.1810	NC_047151.1	1810	F	25	24.00	76.00
NC_047151.1.1865	NC_047151.1	1865	F	41	58.54	41.46
NC_047151.1.187	NC_047151.1	187	F	763	57.27	42.73
NC_047151.1.1918	NC_047151.1	1918	F	50	78.00	22.00
NC_047151.1.20	NC_047151.1	20	F	38	26.32	73.68
NC_047151.1.2033	NC_047151.1	2033	F	33	18.18	81.82
NC_047151.1.2057	NC_047151.1	2057	F	30	70.00	30.00
NC_047151.1.2064	NC_047151.1	2064	F	28	60.71	39.29
NC_047151.1.2201	NC_047151.1	2201	F	39	66.67	33.33
NC_047151.1.225	NC_047151.1	225	F	919	81.07	18.93
NC_047151.1.2254	NC_047151.1	2254	F	88	82.95	17.05
NC_047151.1.2369	NC_047151.1	2369	F	62	25.81	74.19
NC_047151.1.2393	NC_047151.1	2393	F	49	51.02	48.98
NC_047151.1.240	NC_047151.1	240	F	797	85.95	14.05
NC_047151.1.2400	NC_047151.1	2400	F	49	53.06	46.94
NC_047151.1.2481	NC_047151.1	2481	F	37	56.76	43.24
NC_047151.1.2537	NC_047151.1	2537	F	396	67.68	32.32
NC_047151.1.2575	NC_047151.1	2575	F	866	84.87	15.13
NC_047151.1.2590	NC_047151.1	2590	F	705	88.37	11.63
NC_047151.1.2705	NC_047151.1	2705	F	416	22.36	77.64
NC_047151.1.2729	NC_047151.1	2729	F	334	56.89	43.11
NC_047151.1.2736	NC_047151.1	2736	F	342	59.94	40.06
NC_047151.1.2817	NC_047151.1	2817	F	860	44.53	55.47
NC_047151.1.2872	NC_047151.1	2872	F	690	57.68	42.32
NC_047151.1.2925	NC_047151.1	2925	F	432	71.53	28.47
NC_047151.1.3041	NC_047151.1	3041	F	230	25.65	74.35
NC_047151.1.3065	NC_047151.1	3065	F	235	48.51	51.49
NC_047151.1.3072	NC_047151.1	3072	F	235	57.45	42.55
NC_047151.1.3153	NC_047151.1	3153	F	261	47.89	52.11
NC_047151.1.3208	NC_047151.1	3208	F	336	65.18	34.82
NC_047151.1.3246	NC_047151.1	3246	F	436	80.28	19.72
NC_047151.1.3261	NC_047151.1	3261	F	397	83.38	16.62
NC_047151.1.3376	NC_047151.1	3376	F	355	25.92	74.08
NC_047151.1.3400	NC_047151.1	3400	F	343	44.90	55.10
NC_047151.1.3407	NC_047151.1	3407	F	356	61.24	38.76
NC_047151.1.3488	NC_047151.1	3488	F	367	46.87	53.13
NC_047151.1.3543	NC_047151.1	3543	F	327	58.72	41.28
NC_047151.1.356	NC_047151.1	356	F	535	21.31	78.69
NC_047151.1.3581	NC_047151.1	3581	F	289	69.20	30.80
NC_047151.1.3596	NC_047151.1	3596	F	256	80.47	19.53
NC_047151.1.3711	NC_047151.1	3711	F	77	20.78	79.22
NC_047151.1.3735	NC_047151.1	3735	F	46	39.13	60.87
NC_047151.1.3742	NC_047151.1	3742	F	46	39.13	60.87
NC_047151.1.380	NC_047151.1	380	F	384	45.05	54.95
NC_047151.1.3823	NC_047151.1	3823	F	26	34.62	65.38
NC_047151.1.387	NC_047151.1	387	F	390	48.46	51.54
NC_047151.1.3879	NC_047151.1	3879	F	72	54.17	45.83
NC_047151.1.3932	NC_047151.1	3932	F	111	75.68	24.32
NC_047151.1.4047	NC_047151.1	4047	F	115	24.35	75.65
NC_047151.1.4071	NC_047151.1	4071	F	123	47.15	52.85
NC_047151.1.4078	NC_047151.1	4078	F	127	57.48	42.52
NC_047151.1.4159	NC_047151.1	4159	F	250	49.20	50.80
NC_047151.1.4179	NC_047151.1	4179	F	251	48.61	51.39
NC_047151.1.4214	NC_047151.1	4214	F	322	65.84	34.16
NC_047151.1.4267	NC_047151.1	4267	F	370	57.57	42.43
NC_047151.1.4382	NC_047151.1	4382	F	323	26.63	73.37
NC_047151.1.44	NC_047151.1	44	F	113	40.71	59.29
NC_047151.1.4406	NC_047151.1	4406	F	276	39.49	60.51
NC_047151.1.4413	NC_047151.1	4413	F	279	46.24	53.76
NC_047151.1.4494	NC_047151.1	4494	F	114	41.23	58.77
NC_047151.1.4549	NC_047151.1	4549	F	60	58.33	41.67
NC_047151.1.4587	NC_047151.1	4587	F	79	60.76	39.24
NC_047151.1.4602	NC_047151.1	4602	F	118	88.14	11.86
NC_047151.1.468	NC_047151.1	468	F	305	39.67	60.33
NC_047151.1.4717	NC_047151.1	4717	F	211	24.64	75.36
NC_047151.1.4741	NC_047151.1	4741	F	127	58.27	41.73
NC_047151.1.4748	NC_047151.1	4748	F	131	61.07	38.93
NC_047151.1.4829	NC_047151.1	4829	F	197	43.15	56.85
NC_047151.1.488	NC_047151.1	488	F	280	25.00	75.00
NC_047151.1.4884	NC_047151.1	4884	F	194	63.40	36.60
NC_047151.1.4937	NC_047151.1	4937	F	107	80.37	19.63
NC_047151.1.5052	NC_047151.1	5052	F	138	36.96	63.04
NC_047151.1.5076	NC_047151.1	5076	F	128	57.03	42.97
NC_047151.1.5083	NC_047151.1	5083	F	129	67.44	32.56
NC_047151.1.51	NC_047151.1	51	F	134	54.48	45.52
NC_047151.1.5164	NC_047151.1	5164	F	91	37.36	62.64
NC_047151.1.5220	NC_047151.1	5220	F	157	66.24	33.76
NC_047151.1.523	NC_047151.1	523	F	253	59.68	40.32
NC_047151.1.5258	NC_047151.1	5258	F	415	77.35	22.65
NC_047151.1.5273	NC_047151.1	5273	F	397	84.63	15.37
NC_047151.1.5388	NC_047151.1	5388	F	415	26.51	73.49
NC_047151.1.5412	NC_047151.1	5412	F	37	48.65	51.35
NC_047151.1.5420	NC_047151.1	5420	F	265	62.64	37.36
NC_047151.1.5501	NC_047151.1	5501	F	331	38.37	61.63
NC_047151.1.5556	NC_047151.1	5556	F	363	66.12	33.88
NC_047151.1.5594	NC_047151.1	5594	F	382	69.37	30.63
NC_047151.1.5609	NC_047151.1	5609	F	333	81.98	18.02
NC_047151.1.5724	NC_047151.1	5724	F	190	22.11	77.89
NC_047151.1.5748	NC_047151.1	5748	F	179	48.04	51.96
NC_047151.1.5755	NC_047151.1	5755	F	171	59.06	40.94
