chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	9392	30.11	69.89
NC_047151.1.10107	NC_047151.1	10107	F	7250	61.52	38.48
NC_047151.1.10114	NC_047151.1	10114	F	6771	67.23	32.77
NC_047151.1.10195	NC_047151.1	10195	F	1143	37.62	62.38
NC_047151.1.10251	NC_047151.1	10251	F	588	61.05	38.95
NC_047151.1.1026	NC_047151.1	1026	F	356	25.56	74.44
NC_047151.1.10304	NC_047151.1	10304	F	669	76.38	23.62
NC_047151.1.10419	NC_047151.1	10419	F	1109	24.80	75.20
NC_047151.1.10443	NC_047151.1	10443	F	995	53.67	46.33
NC_047151.1.10450	NC_047151.1	10450	F	964	63.38	36.62
NC_047151.1.1050	NC_047151.1	1050	F	353	58.36	41.64
NC_047151.1.10531	NC_047151.1	10531	F	291	42.61	57.39
NC_047151.1.10550	NC_047151.1	10550	F	111	24.32	75.68
NC_047151.1.1057	NC_047151.1	1057	F	325	67.69	32.31
NC_047151.1.10585	NC_047151.1	10585	F	326	58.90	41.10
NC_047151.1.10638	NC_047151.1	10638	F	846	78.49	21.51
NC_047151.1.10753	NC_047151.1	10753	F	1055	18.48	81.52
NC_047151.1.10762	NC_047151.1	10762	F	893	23.96	76.04
NC_047151.1.10784	NC_047151.1	10784	F	755	51.66	48.34
NC_047151.1.10865	NC_047151.1	10865	F	305	48.20	51.80
NC_047151.1.10920	NC_047151.1	10920	F	212	60.85	39.15
NC_047151.1.10974	NC_047151.1	10974	F	136	80.15	19.85
NC_047151.1.11089	NC_047151.1	11089	F	386	34.72	65.28
NC_047151.1.11098	NC_047151.1	11098	F	368	39.95	60.05
NC_047151.1.11120	NC_047151.1	11120	F	526	62.55	37.45
NC_047151.1.11201	NC_047151.1	11201	F	1291	51.05	48.95
NC_047151.1.11256	NC_047151.1	11256	F	1493	61.09	38.91
NC_047151.1.11309	NC_047151.1	11309	F	1420	79.79	20.21
NC_047151.1.1138	NC_047151.1	1138	F	490	42.45	57.55
NC_047151.1.11406	NC_047151.1	11406	F	1506	40.04	59.96
NC_047151.1.11424	NC_047151.1	11424	F	1654	21.16	78.84
NC_047151.1.11441	NC_047151.1	11441	F	1600	50.69	49.31
NC_047151.1.11448	NC_047151.1	11448	F	1708	46.96	53.04
NC_047151.1.11455	NC_047151.1	11455	F	1689	55.83	44.17
NC_047151.1.11536	NC_047151.1	11536	F	1705	40.18	59.82
NC_047151.1.11556	NC_047151.1	11556	F	1568	22.96	77.04
NC_047151.1.11591	NC_047151.1	11591	F	1325	63.32	36.68
NC_047151.1.11629	NC_047151.1	11629	F	977	62.33	37.67
NC_047151.1.11644	NC_047151.1	11644	F	798	77.57	22.43
