chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	7946	25.51	74.49
NC_047151.1.10107	NC_047151.1	10107	F	6255	58.67	41.33
NC_047151.1.10114	NC_047151.1	10114	F	5742	65.73	34.27
NC_047151.1.10195	NC_047151.1	10195	F	1014	40.83	59.17
NC_047151.1.10251	NC_047151.1	10251	F	483	63.15	36.85
NC_047151.1.1026	NC_047151.1	1026	F	327	26.30	73.70
NC_047151.1.10304	NC_047151.1	10304	F	502	82.07	17.93
NC_047151.1.10419	NC_047151.1	10419	F	792	22.60	77.40
NC_047151.1.10443	NC_047151.1	10443	F	723	51.73	48.27
NC_047151.1.10450	NC_047151.1	10450	F	695	59.42	40.58
NC_047151.1.1050	NC_047151.1	1050	F	320	60.31	39.69
NC_047151.1.10531	NC_047151.1	10531	F	210	42.38	57.62
NC_047151.1.10550	NC_047151.1	10550	F	72	36.11	63.89
NC_047151.1.1057	NC_047151.1	1057	F	319	66.14	33.86
NC_047151.1.10585	NC_047151.1	10585	F	233	67.81	32.19
NC_047151.1.10638	NC_047151.1	10638	F	635	82.52	17.48
NC_047151.1.10753	NC_047151.1	10753	F	724	17.27	82.73
NC_047151.1.10762	NC_047151.1	10762	F	635	27.87	72.13
NC_047151.1.10784	NC_047151.1	10784	F	531	54.99	45.01
NC_047151.1.10865	NC_047151.1	10865	F	249	48.59	51.41
NC_047151.1.10920	NC_047151.1	10920	F	148	65.54	34.46
NC_047151.1.10974	NC_047151.1	10974	F	90	90.00	10.00
NC_047151.1.11089	NC_047151.1	11089	F	271	31.00	69.00
NC_047151.1.11098	NC_047151.1	11098	F	245	36.33	63.67
NC_047151.1.11120	NC_047151.1	11120	F	355	59.44	40.56
NC_047151.1.11201	NC_047151.1	11201	F	710	53.52	46.48
NC_047151.1.11256	NC_047151.1	11256	F	829	67.07	32.93
NC_047151.1.11309	NC_047151.1	11309	F	807	86.99	13.01
NC_047151.1.1138	NC_047151.1	1138	F	355	39.15	60.85
