chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.10083	NC_047151.1	10083	F	4664	24.04	75.96
NC_047151.1.10107	NC_047151.1	10107	F	3649	52.95	47.05
NC_047151.1.10114	NC_047151.1	10114	F	3414	61.01	38.99
NC_047151.1.10195	NC_047151.1	10195	F	548	34.67	65.33
NC_047151.1.10251	NC_047151.1	10251	F	290	59.31	40.69
NC_047151.1.1026	NC_047151.1	1026	F	200	21.00	79.00
NC_047151.1.10304	NC_047151.1	10304	F	341	78.89	21.11
NC_047151.1.10419	NC_047151.1	10419	F	584	20.72	79.28
NC_047151.1.10443	NC_047151.1	10443	F	518	46.53	53.47
NC_047151.1.10450	NC_047151.1	10450	F	510	53.73	46.27
NC_047151.1.1050	NC_047151.1	1050	F	198	52.53	47.47
NC_047151.1.10531	NC_047151.1	10531	F	153	47.71	52.29
NC_047151.1.10550	NC_047151.1	10550	F	45	26.67	73.33
NC_047151.1.1057	NC_047151.1	1057	F	207	57.49	42.51
NC_047151.1.10585	NC_047151.1	10585	F	192	59.90	40.10
NC_047151.1.10638	NC_047151.1	10638	F	445	76.18	23.82
NC_047151.1.10753	NC_047151.1	10753	F	543	14.55	85.45
NC_047151.1.10762	NC_047151.1	10762	F	459	19.39	80.61
NC_047151.1.10784	NC_047151.1	10784	F	380	43.68	56.32
NC_047151.1.10865	NC_047151.1	10865	F	139	38.13	61.87
NC_047151.1.10920	NC_047151.1	10920	F	90	58.89	41.11
NC_047151.1.10974	NC_047151.1	10974	F	57	87.72	12.28
NC_047151.1.11089	NC_047151.1	11089	F	194	24.23	75.77
NC_047151.1.11098	NC_047151.1	11098	F	181	30.94	69.06
NC_047151.1.11120	NC_047151.1	11120	F	266	56.39	43.61
NC_047151.1.11201	NC_047151.1	11201	F	584	52.05	47.95
NC_047151.1.11256	NC_047151.1	11256	F	642	60.90	39.10
NC_047151.1.11309	NC_047151.1	11309	F	595	86.72	13.28
NC_047151.1.1138	NC_047151.1	1138	F	267	38.58	61.42
NC_047151.1.11406	NC_047151.1	11406	F	686	31.63	68.37
NC_047151.1.11424	NC_047151.1	11424	F	773	18.37	81.63
NC_047151.1.11441	NC_047151.1	11441	F	731	41.45	58.55
NC_047151.1.11448	NC_047151.1	11448	F	808	37.13	62.87
NC_047151.1.11455	NC_047151.1	11455	F	810	43.21	56.79
NC_047151.1.11536	NC_047151.1	11536	F	844	36.26	63.74
NC_047151.1.11556	NC_047151.1	11556	F	753	18.73	81.27
NC_047151.1.11591	NC_047151.1	11591	F	652	60.74	39.26
NC_047151.1.11629	NC_047151.1	11629	F	501	58.48	41.52
NC_047151.1.11644	NC_047151.1	11644	F	388	76.29	23.71
NC_047151.1.11760	NC_047151.1	11760	F	304	14.47	85.53
NC_047151.1.11769	NC_047151.1	11769	F	275	17.82	82.18
NC_047151.1.11791	NC_047151.1	11791	F	267	46.07	53.93
NC_047151.1.11872	NC_047151.1	11872	F	74	40.54	59.46
NC_047151.1.11927	NC_047151.1	11927	F	33	69.70	30.30
NC_047151.1.1194	NC_047151.1	1194	F	250	54.00	46.00
NC_047151.1.11980	NC_047151.1	11980	F	37	91.89	8.11
NC_047151.1.12095	NC_047151.1	12095	F	155	28.39	71.61
NC_047151.1.12104	NC_047151.1	12104	F	178	28.65	71.35
NC_047151.1.12126	NC_047151.1	12126	F	193	53.89	46.11
NC_047151.1.12207	NC_047151.1	12207	F	238	38.24	61.76
NC_047151.1.12262	NC_047151.1	12262	F	146	50.00	50.00
